"","MMA001","MMA002","MMA003","MMA004","MMA005","MMA006","MMA007","MMA008","MMA009","MMA010","MMA011","MMA012","MMA013","MMA014","MMA015","MMA016","MMA017","MMA018","MMA019","MMA020","MMA021","MMA022","MMA023","MMA024","MMA025","MMA026","MMA027","MMA028","MMA029","MMA030","MMA031","MMA032","MMA033","MMA034","MMA035","MMB001","MMB002","MMB003","MMB004","MMB005","MMB006","MMB007","MMB008","MMB009","MMB010","MMB011","MMB012","MMB013","MMB014","MMB015","MMB016","MMB018","MMB019","MMB020","MMB021","MMB022","MMB023","MMB024","MMB025","MMB026","MMC001","MMC002","MMC003","MMC005","MMC006","MMC007","MMC008","MMC010","MMC011","MMC012","MMC013","MMC014","MMC015","MMC016","MMC017","MMC018","MMC019","MMC020","MMC021","MMC022","MMC023","MMC024","MMC025","MMC026","MMC027","MMC029","MMC030","MMC031","MMC032","MMC033"
"1990",19.107,6.88822175754706,21.7554982174097,8.171,12.049,19.2059134031009,29.057,18.20449287235,22.927,20.4288880253083,5.04543740294002,14.5485279351678,12.0002196344322,22.284,20.326,32.484,23.1655190904372,86.731,16.4330031569998,25.305,14.623,29.483,21.861,54.7229460964665,26.3021789024612,13.352,21.5348706317637,34.8073332983332,25.1905955750111,44.086,41.725,47.22,34.8536467181261,19.6480585112271,26.3088593473199,68.413,15.8075896409126,20.644,42.135,12.756,40.753,30.3114505338119,66.212925206013,46.115,26.755,38.0391239493745,19,25.793,16.304,17.0564653829567,70.8911180890802,26.254,35.57,18.4389324254414,21.2425260369616,34.728,21.3708324650699,42.442,34.1819134427618,23.8016841909954,29.2827760592305,18.571,16.002,10.912,32.492,13.4135507864076,10.9677000914442,47.253,30.546,8.49021008768387,27.111,20.9656800136075,6.51039284627285,81.8,14.898,18.475,23.5581594687831,30.5029916295192,31.6858244506768,13.391,14.089,35.634,21.3456882881487,39.566703388396,27.7586263003556,25.499139524231,40.705,24.7831641172642,43.743,47.72
"1989",18.639,6.64622175754706,21.4694982174097,7.82900000000001,11.678,18.8609134031009,28.255,17.92849287235,22.161,20.0938880253083,4.73843740294002,14.3265279351678,11.9452196344322,22.137,20.282,32.151,23.0255190904372,86.45225,16.1530031569998,24.979,14.494,28.573,21.707,54.0221460964665,25.9161789024612,12.804,21.0878706317637,33.9303332983332,24.7435955750111,43.65,41.338,46.646,34.2996467181261,19.5320585112271,26.1018593473199,67.698,15.6325896409126,20.237,41.453,12.467,40.218,29.8594505338119,65.0395918726797,45.911,26.549,37.5601239493745,18.865,25.421,16.036,16.7594653829567,69.7611180890802,25.883,35.192,16.9449324254414,19.8575260369616,33.944,21.0468324650699,41.97,33.7339134427618,23.5696841909954,28.9687760592305,18.231,15.712,10.536,31.299,12.9655507864076,10.6607000914442,46.979,30.384,8.08221008768387,26.869,20.6836800136075,6.20339284627284,81.396,14.64,18.285,23.2451594687831,29.9679916295192,30.4778244506768,13.23,13.086,34.879,21.1236882881487,39.0860367217294,27.5136263003556,25.017139524231,40.209,24.3891641172642,43.398,47.322
"1988",18.503,6.40022175754706,21.3634982174097,7.53700000000001,11.317,18.4919134031009,27.731,17.67049287235,21.539,19.6758880253083,4.33143740294002,14.0885279351678,11.8812196344322,22.008,20.2,31.777,22.8355190904372,86.16275,16.0520031569998,24.73,14.353,28.189,21.511,53.6023460964665,25.3341789024612,12.272,20.5508706317638,33.4613332983332,24.4205955750111,43.113,41.065,46.229,34.0076467181261,19.4670585112271,25.8918593473199,67.418,15.3105896409126,20.005,40.873,12.242,39.516,29.1934505338119,64.5815918726797,45.614,26.346,37.2661239493745,18.769,25.041,15.774,16.5084653829567,69.2797847557469,25.366,34.886,15.5789324254414,18.8065260369616,33.436,20.6768324650699,41.535,33.4519134427618,23.3406841909954,28.1967760592305,17.768,15.419,10.114,30.264,12.3655507864076,10.3467000914442,46.43,30.242,7.58921008768387,26.561,20.4696800136076,5.93339284627285,80.953,14.349,18.079,22.8711594687831,29.4949916295192,29.5538244506768,12.984,12.381,33.927,20.8356882881487,38.8540367217294,27.3206263003556,24.618139524231,39.745,23.8551641172642,42.948,46.786
"1987",18.388,6.28022175754706,21.3044982174097,7.28100000000001,11.205,18.3849134031009,27.091,17.44849287235,21.252,19.5218880253083,3.99643740294002,14.0105279351678,11.8152196344322,21.907,20.141,31.118,22.6935190904372,85.919,15.9540031569998,24.566,14.253,27.99,21.41,53.4361460964665,25.0451789024612,11.984,20.1738706317638,32.9893332983332,24.2155955750111,42.727,40.875,45.871,33.7916467181261,19.3770585112271,25.5548593473199,67.215,15.2205896409126,19.856,40.48,12.1,38.965,28.7934505338119,64.2922585393463,45.383,26.109,37.1411239493745,18.625,24.741,15.461,16.3394653829567,68.9464514224136,24.98,34.692,15.0579324254414,18.4015260369616,33.026,20.4508324650699,41.025,33.1769134427618,23.1406841909954,27.0887760592305,17.391,15.127,9.484,29.986,12.3355507864076,10.1697000914442,46.005,30.006,7.09621008768387,26.0139853580983,20.3016800136076,5.62339284627285,80.395,14.132,17.782,22.6751594687831,29.1719916295192,28.4418244506768,12.717,11.911,33.237,20.5346882881487,38.5680367217294,27.1106263003556,24.374139524231,39.262,23.5731641172642,42.602,46.382
"1986",18.182,6.16222175754706,21.2324982174097,6.87669752411736,10.894,18.1459134031009,26.221,17.13349287235,20.62,19.0648880253083,3.73843740294002,13.8605279351678,11.6702196344322,21.778,20.058,30.648,22.3775190904372,85.6465,15.8250031569998,24.251,14.139,27.569,21.248,52.8212460964665,24.2131789024612,11.419,19.5998706317637,31.9913332983332,23.7085955750111,42.132,40.383,45.431,33.3916467181261,19.2970585112271,25.2818593473199,66.301,15.0165896409126,19.636,39.834,11.916,38.382,28.1214505338119,63.2362585393463,45.088,25.862,36.8091239493745,18.46,24.379,15.053,15.9274653829567,67.6424514224136,24.393,34.224,13.9179324254414,16.8265260369616,32.226,20.0108324650699,40.506,32.6439134427618,22.8366841909954,26.2487760592305,16.756,14.595,8.834,29.407,12.1775507864076,9.87170009144416,45.361,29.712,6.66021008768387,25.4669707216563,19.8996800136076,5.20139284627285,79.892,13.601,17.215,22.1751594687831,28.5489916295192,27.4558244506768,12.327,11.04,32.317,20.0796882881487,37.9260367217294,26.7406263003556,23.939139524231,38.755,23.0291641172642,41.95,45.706
"1985",18.095,6.14822175754706,21.1844982174097,6.4723950574719,10.63,17.8709134031009,25.362,16.88649287235,20.188,18.8458880253083,3.45043740294002,13.7545279351678,11.4972196344322,21.67,19.959,30.181,22.1275190904372,85.36475,15.7120031569998,23.943,13.916,27.192,21.034,52.2362460964665,23.4491789024612,10.967,18.9988706317638,31.1833332983332,23.2185955750111,41.673,39.792,44.94,32.9096467181261,19.1720585112271,25.1488593473199,65.771,14.9095896409126,19.345,39.126,11.745,37.825,27.4804505338119,62.4755918726797,44.827,25.6,36.4421239493745,18.356,23.951,14.585,15.4334653829567,66.5417847557469,23.734,33.806,13.1359324254414,15.5415260369616,31.444,19.6128324650699,39.967,31.9519134427618,22.6066841909954,25.8507760592305,16.125,14.056,8.082,28.084,11.8255507864076,9.59570009144416,44.804,29.432,6.09621008768387,24.9199560906524,19.4496800136076,4.75439284627285,79.466,12.999,16.562,21.6041594687831,28.0559916295192,26.8198244506768,11.752,10.226,31.235,19.6176882881487,37.412703388396,26.4846263003556,23.311139524231,38.27,22.8751641172642,41.349,45.098
"1984",17.941,6.10222175754706,21.0954982174097,6.0680926000583,10.252,17.5099134031009,24.561,16.56849287235,19.603,18.4508880253083,3.13743740294002,13.5205279351678,11.3082196344322,21.533,19.834,29.479,21.8775190904372,85.08475,15.5920031569998,23.726,13.603,26.776,20.829,51.7215460964665,22.7021789024612,10.461,18.5638706317638,30.3173332983332,22.7535955750111,41.035,39.11,44.493,32.5156467181261,18.9920585112271,24.8268593473199,65.35,14.8295896409126,18.973,38.387,11.623,37.299,27.0104505338119,61.9342585393463,44.335,25.341,36.1411239493745,18.217,23.619,14.089,14.7074653829567,65.5391180890802,22.958,33.304,12.0899324254414,14.0915260369616,30.564,19.2028324650699,39.375,31.3009134427618,22.4136841909954,25.1887760592305,15.72,13.581,7.51,26.873,11.3035507864076,9.21170009144416,44.195,29.172,5.63521008768387,24.3729414650645,18.9336800136075,4.14439284627285,79.162,12.405,15.999,21.0261594687831,27.5649916295192,25.7138244506768,11.259,9.35899999999999,30.258,19.3656882881487,37.230703388396,26.3096263003556,22.710139524231,37.725,22.3791641172642,40.823,44.414
"1983",17.82,6.04822175754706,21.0194982174097,5.66379015187107,9.871,17.2149134031009,23.737,16.16949287235,19.13,17.9608880253083,2.84243740294002,13.3245279351678,11.1432196344322,21.368,19.735,28.731,21.6995190904372,84.83725,15.4620031569998,23.484,13.378,26.606,20.611,51.4889460964665,22.2201789024612,9.89600000000001,18.1568706317638,29.8703332983332,22.3965955750111,40.441,38.602,43.944,31.9016467181261,18.7780585112271,24.4678593473199,65.154,14.6435896409126,18.711,37.877,11.442,36.691,26.7494505338119,61.5935918726797,43.807,25.126,35.9751239493745,18.096,23.239,13.507,14.3424653829567,65.1084514224136,22.461,33.058,11.5349324254414,13.5065260369616,29.85,18.8668324650699,38.833,31.0809134427618,22.2676841909954,24.3227760592305,15.334,13.099,6.752,25.682,10.6275507864076,8.91670009144416,43.563,28.994,5.21621008768387,23.8259268448695,18.4276800136075,3.57039284627285,78.895,11.889,15.604,20.5411594687831,27.1849916295192,24.7018244506768,10.758,8.88799999999999,29.443,19.0426882881487,37.0620367217294,26.1616263003556,22.276139524231,37.131,21.9771641172642,40.482,43.912
"1982",17.735,5.95622175754706,20.9674982174097,5.25948771290451,9.7,16.8369134031009,22.968,15.83949287235,18.772,17.6458880253083,2.58343740294002,13.1945279351678,10.9442196344322,21.208,19.587,28.12,21.4835190904372,84.567,15.3330031569998,23.19,13.166,26.203,20.451,51.1038460964665,21.7161789024612,9.39400000000001,17.7348706317638,29.2313332983332,21.9335955750111,39.751,38.043,43.394,31.1436467181261,18.4980585112271,24.0728593473199,64.708,14.5425896409126,18.332,37.239,11.207,35.864,26.1574505338119,60.8675918726797,43.415,24.902,35.7861239493745,17.989,22.855,13.076,13.8724653829567,64.1317847557469,22.054,32.77,10.9489324254414,12.9805260369616,29.108,18.3828324650699,38.163,30.4169134427618,21.9436841909954,23.9107760592305,14.957,12.671,5.974,24.613,10.0975507864076,8.61070009144416,42.901,28.602,4.70021008768387,23.2789122300435,17.9996800136075,2.91839284627285,78.437,11.301,15.094,19.9521594687831,26.7709916295192,23.7358244506768,10.119,8.29799999999999,28.669,18.5816882881487,36.5793700550627,25.8086263003556,21.764139524231,36.447,21.5671641172642,40.012,43.42
"1981",17.652,5.85222175754706,20.9334982174097,4.85518528315274,9.144,16.3749134031009,22.161,15.44349287235,18.249,17.1738880253083,2.25043740294002,12.9885279351678,10.7522196344322,20.992,19.316,27.397,21.1735190904372,84.15775,15.2280031569998,22.673,12.838,25.622,20.282,50.3299460964665,20.9091789024612,8.66300000000001,17.2928706317638,28.3063332983332,21.1335955750111,38.787,37.443,42.787,30.4756467181261,18.2290585112271,23.8508593473199,63.975,14.2785896409126,17.802,36.51,10.762,34.816,25.3194505338119,59.760925206013,43.013,24.592,35.3381239493745,17.835,22.441,12.303,13.1664653829567,62.4891180890802,21.559,32.178,9.71093242544136,11.9405260369616,28.354,17.7448324650699,37.169,29.4149134427618,21.4766841909954,22.9567760592305,14.571,11.939,5.272,23.633,9.78555078640759,8.00370009144416,42.032,27.872,4.27321008768387,22.7318976205619,17.3036800136075,2.45939284627285,77.818,10.433,14.331,19.2061594687831,26.1199916295192,22.7958244506768,9.399,7.34999999999999,27.734,18.1746882881487,35.910703388396,25.3786263003556,21.153139524231,35.69,20.8591641172642,39.387,42.724
"1980",17.496,5.75622175754706,20.7474982174097,4.4508828626097,8.748,15.9799134031009,21.299,15.03149287235,17.661,16.7018880253083,1.92943740294002,12.8405279351678,10.6222196344322,20.792,19.108,26.632,20.8735190904372,83.874,15.0790031569998,22.168,12.649,25.186,20.146,50.0173460964665,20.3031789024612,7.98300000000001,16.9538706317638,27.6953332983332,20.5195955750111,38.067,36.839,42.187,29.7516467181261,17.8970585112271,23.3748593473199,63.494,14.0705896409126,17.345,35.957,10.338,34.146,24.7564505338119,58.9115918726797,42.787,24.302,35.1041239493745,17.579,22.063,11.704,12.6424653829567,61.3111180890802,21.164,31.872,8.72393242544136,11.3865260369616,27.404,17.1388324650699,36.387,28.7099134427618,21.0846841909954,21.8927760592305,14.268,11.278,4.794,21.925,9.07155078640759,7.41070009144416,41.373,27.3,3.75521008768387,22.1848830163993,16.7516800136075,2.09339284627285,77.544,9.633,13.473,18.4791594687831,25.5489916295192,22.0418244506768,8.699,6.35399999999999,27.172,17.6776882881487,35.4440367217294,24.8406263003556,20.589139524231,34.514,20.2331641172642,39.079,42.3
"1979",17.368,5.62022175754706,20.5684982174097,4.04658045126912,8.235,15.4749134031009,20.396,14.50549287235,16.907,16.2768880253083,1.53543740294002,12.5925279351678,10.4042196344322,20.604,18.917,25.919,20.5415190904372,83.56075,14.9120031569998,21.577,12.433,24.639,20.025,49.5573460964665,19.5761789024612,7.43000000000001,16.5248706317638,26.7943332983332,19.8945955750111,37.124,36.108,41.597,28.9816467181261,17.5110585112271,22.8388593473199,62.43,13.8285896409126,16.731,35.157,9.913,33.101,24.0054505338119,57.6662585393463,42.548,24.038,34.8841239493745,17.277,21.531,10.98,11.8484653829567,59.5131180890802,20.543,31.25,7.77993242544136,10.8885260369616,26.02,16.4108324650699,35.441,27.7439134427618,20.6546841909954,20.9557760592305,13.726,10.427,4.46,20.405,8.41355078640759,6.79370009144416,40.582,26.68,3.21321008768387,21.6378684175293,16.1836800136075,1.81809653223564,77.222,8.709,12.47,17.7781594687831,24.8139916295192,20.5478244506768,7.887,5.20299999999999,26.607,16.8776882881487,34.748703388396,24.4526263003556,19.999139524231,33.403,19.5631641172642,38.774,41.91
"1978",17.163,5.55022175754706,20.4654982174097,3.64227804912455,7.662,14.7499134031009,19.728,14.24649287235,16.22,15.6408880253083,1.24243740294002,12.2825279351678,10.2372196344322,20.422,18.644,25.259,20.0935190904372,83.19275,14.6960031569998,21.015,12.19,24.219,19.862,48.8963460964665,18.7301789024612,6.83400000000001,15.9458706317638,25.8913332983332,19.1365955750111,36.073,35.3,41.212,28.2616467181261,17.1970585112271,22.6028593473199,61.702,13.5835896409126,16.098,34.178,9.68,32.02,23.2574505338119,57.024925206013,42.278,23.767,34.5361239493745,16.924,21.109,10.251,10.9144653829567,58.3137847557469,19.644,30.544,7.25193242544136,9.90752603696163,24.796,15.9568324650699,34.811,26.8919134427618,20.1866841909954,20.1307760592305,13.383,9.76000000000001,4.138,19.087,7.69355078640759,6.17970009144416,39.776,26.298,2.52121008768387,21.090853823925,15.4956800136075,1.53993326971338,76.743,7.567,11.546,17.0831594687831,23.9209916295192,19.3878244506768,6.943,4.31799999999999,26.03,16.2196882881487,34.344703388396,24.2856263003556,19.453139524231,32.697,18.7771641172642,38.38,41.358
"1977",16.985,5.52422175754706,20.2594982174097,3.23797565616936,7.088,14.0489134031009,18.967,13.98449287235,15.616,15.0618880253083,1.06943740294002,11.9125279351678,10.1092196344322,20.205,18.357,24.486,19.5555190904372,82.77725,14.5120031569998,20.545,11.967,23.737,19.695,48.0591460964665,18.1061789024612,6.29200000000001,15.4878706317638,25.1393332983332,18.3635955750111,34.856,34.523,40.638,27.7516467181261,16.8350585112271,22.3768593473199,60.92,13.3205896409126,15.504,33.132,9.439,30.969,22.5604505338119,56.1902585393463,41.97,23.469,34.3041239493745,16.643,20.793,9.52900000000001,10.2384653829567,57.3571180890802,18.812,29.41,6.08993242544136,8.73852603696163,23.62,15.5888324650699,34.111,26.1319134427618,19.7896841909954,19.1727760592305,13.088,8.98800000000001,3.858,17.101,7.19755078640759,5.54970009144416,38.919,26.036,2.18521008768387,20.5438392355586,14.8036800136075,1.25895475413272,76.148,6.403,10.772,16.4201594687831,23.0979916295192,18.1678244506768,6.181,3.53599999999999,25.307,16.0716882881487,33.904703388396,24.1176263003556,18.832139524231,32.442,18.0831641172642,37.849,40.816
"1976",16.821,5.49822175754706,20.1504982174097,2.83367327239671,6.498,13.4699134031009,18.338,13.61249287235,15.155,14.5988880253083,0.993437402940017,11.6545279351678,9.9792196344322,19.97,17.921,23.806,19.0395190904372,82.40275,14.3400031569998,20.154,11.765,23.385,19.524,47.3920460964665,17.5851789024612,5.80600000000001,15.2308706317638,24.4433332983332,17.7445955750111,33.866,33.851,40.098,27.1316467181261,16.4860585112271,22.1898593473199,60.573,13.0365896409126,14.99,32.43,9.404,29.887,21.7814505338119,55.6135918726797,41.721,23.243,34.1401239493745,16.422,20.495,8.97800000000001,9.47646538295668,56.5517847557469,18.152,28.618,5.27993242544136,7.77252603696163,22.562,15.2608324650699,33.165,25.4619134427618,19.4836841909954,18.1617760592305,12.75,8.12700000000001,3.544,16.7420336095603,6.55755078640759,4.83970009144416,38.232,25.886,1.88573477170775,19.9968246524014,14.3496800136075,0.975214157932495,75.762,5.283,9.853,15.6821594687831,22.3199916295192,16.9818244506768,5.409,3.15199999999999,24.57,15.7456882881487,33.5740367217294,24.0176263003556,18.204139524231,32.232,17.4151641172642,37.469,40.214
"1975",16.527,5.44622175754706,19.9714982174097,2.42937089779958,6.19,12.8229134031009,17.583,13.14849287235,14.59,13.9778880253083,0.854437402940017,11.2285279351678,9.8252196344322,19.725,17.566,23.175,18.4715190904372,82.07675,14.1130031569998,19.597,11.634,22.928,19.165,46.6770460964665,17.0731789024612,5.30000000000001,14.8268706317638,23.7853332983332,16.8895955750111,32.973,32.723,39.271,26.5856467181261,16.0470585112271,21.8948593473199,59.808,12.6655896409126,14.418,31.626,9.387,28.542,20.7504505338119,54.688925206013,41.313,23.027,33.9251239493745,16.229,20.173,8.47000000000001,8.68146538295668,55.1597847557469,17.607,27.958,4.69593242544136,7.00852603696163,21.584,14.8348324650699,32.237,24.7009134427618,19.1056841909954,17.4097760592305,12.32,7.36200000000001,3.172,16.3546805568945,6.01755078640759,4.07470009144416,37.478,25.602,1.5838564936272,19.4498100744241,13.7096800136075,0.688766130563725,75.228,4.089,8.917,14.6381594687831,21.3849916295192,15.9838244506768,4.573,2.56199999999999,23.597,15.3836882881487,32.674703388396,23.8456263003556,17.622139524231,31.984,16.5251641172642,37.071,39.602
"1974",16.29,5.41622175754706,19.8754982174097,2.02506853237076,6.164,12.1809134031009,16.981,12.85349287235,14.133,13.3368880253083,0.669437402940017,10.7305279351678,9.6212196344322,19.503,17.189,22.749,18.0435190904372,81.77975,13.9170031569998,19.121,11.342,22.669,18.778,46.0541460964665,16.7001789024612,5.06300000000001,14.4268706317638,23.1523332983332,15.9145955750111,32.075,31.844,38.322,26.0296467181261,15.7010585112271,21.7018593473199,58.853,12.2925896409126,14.004,30.819,9.371,27.39,20.0034505338119,53.6455918726797,40.945,22.699,33.7451239493745,15.929,19.661,7.73400000000001,8.01746538295668,53.6304514224136,17.204,27.29,4.11593242544136,6.02652603696163,20.926,14.3688324650699,31.448,23.7419134427618,18.7586841909954,16.8147760592305,11.973,6.61300000000001,2.756,15.9395556222511,5.22355078640759,3.35770009144416,36.543,25.312,1.2796309849142,18.9027955015963,12.9876800136075,0.399666798489627,75.064,2.597,8.195,13.7381594687831,20.6179916295192,15.3138244506768,4.165,2.19199999999999,22.955,15.0056882881487,31.7133700550627,23.6206263003556,16.997139524231,31.85,15.8811641172642,36.529,39.022
"1973",16.061,5.30022175754706,19.7484982174097,1.62076617610286,6.112,11.8099134031009,16.471,12.56949287235,13.815,12.9858880253083,0.425437402940017,10.2925279351678,9.3882196344322,19.336,17.023,22.188,17.7275190904372,81.59175,13.6710031569998,18.583,11.13,22.473,18.468,45.3265460964665,16.4371789024612,4.91200000000001,14.1918706317638,22.8803332983332,15.2725955750111,31.537,31.366,37.566,25.6076467181261,15.4440585112271,21.4238593473199,57.956,11.8685896409126,13.622,29.947,9.349,26.646,19.3274505338119,52.6942585393463,40.616,22.448,33.4761239493745,15.618,19.029,7.27585358340883,7.34346538295668,52.2137847557469,16.83,26.794,3.34393242544136,5.35652603696163,20.394,14.1548324650699,30.967,22.8869134427618,18.3946841909954,16.2367760592305,11.557,6.10800000000001,2.41,15.4972897643063,4.30355078640759,2.81770009144416,35.849,25.068,0.973115443658423,18.3557809338871,12.4776800136075,0.107973765185605,74.482,2.13877940449379,7.582,13.1531594687831,20.0249916295192,14.7218244506768,3.853,1.92399999999999,22.606,14.5396882881487,30.4880367217294,23.2776263003556,16.614139524231,31.742,15.5351641172642,36.018,38.58
"1972",15.833,5.25022175754706,19.6324982174097,1.21646382898829,6.028,11.7119134031009,16.109,12.29749287235,13.621,12.6758880253083,0.405437402940017,9.93852793516784,9.1492196344322,19.156,16.928,21.565,17.3835190904372,81.375,13.4990031569998,18.182,10.855,22.392,18.25,44.5210460964664,16.2651789024612,4.84300000000001,14.0158706317638,22.6913332983332,14.8445955750111,31.168,31.154,36.901,25.0276467181261,15.2750585112271,21.2508593473199,57.25,11.6225896409126,13.193,29.268,9.317,26.349,18.8744505338119,51.7315918726797,40.435,22.305,33.1111239493745,15.355,18.5114047978454,6.81095629884815,6.69146538295668,50.6837847557469,16.551,26.316,3.14393242544136,5.11052603696163,19.878,14.0088324650699,30.646,22.3989134427618,18.1436841909954,15.6307760592305,11.378,5.79100000000001,2.236,15.028530120164,3.86155078640759,2.48670009144416,35.226,24.818,0.664368534567233,17.8087663712647,12.2296800136075,-0.186253888860745,73.833,1.66099561444026,7.204,12.8171594687831,19.6109916295192,14.4078244506768,3.557,1.73599999999999,22.435,14.2566882881487,29.6933700550627,23.0226263003556,16.396139524231,31.642,15.3131641172642,35.717,38.284
"1971",15.67,5.20022175754706,19.5534982174097,0.812161491019271,5.994,11.6169134031009,15.881,12.14049287235,13.268,12.3188880253083,0.333437402940017,9.60652793516783,9.0032196344322,18.967,16.811,21.079,17.0435190904372,81.06425,13.3790031569998,17.788,10.623,22.297,18.021,43.9328460964664,16.1081789024612,4.77400000000001,13.8618706317638,22.3943332983332,14.4195955750111,30.805,30.834,36.485,24.3316467181261,15.0840585112271,21.0918593473199,56.703,11.2245896409126,12.608,28.716,9.28,25.936,18.4704505338119,51.124925206013,40.289,22.143,32.6951239493745,15.116,17.9887586786537,6.33945273146014,6.31046538295668,49.6457847557469,16.238,25.954,2.94193242544136,4.89652603696163,19.276,13.7708324650699,30.437,21.9949134427618,17.8716841909954,15.3647760592305,11.353,5.53900000000001,1.82570869489082,14.5339400053555,3.57555078640759,2.08870009144416,34.668,24.67,0.353450388965671,17.2617518136965,11.9656800136075,-0.482955606149639,73.258,1.16408302217072,6.854,12.4911594687831,19.1769916295192,14.3038244506768,3.305,1.36972708057156,22.337,13.9566882881487,29.3500367217294,22.9006263003556,16.175139524231,31.554,15.0891641172642,35.408,38.116
"1970",15.387,5.17422175754706,19.3354982174097,0.407859162187831,5.912,11.4819134031009,15.61,11.98049287235,13.023,11.9628880253083,0.271437402940017,9.20852793516783,8.8512196344322,18.756,16.651,20.375,16.7495190904372,80.7455,13.2370031569998,17.312,10.15,22.186,17.725,43.1500460964664,15.8421789024612,4.67200000000001,13.7098706317638,22.1543332983332,13.9475955750111,30.286,30.619,35.89,23.8156467181261,14.9280585112271,20.9328593473199,56.117,10.8845896409126,12.024,28.169,9.24,25.172,18.0024505338119,50.436925206013,40.095,21.895,32.3461239493746,14.897,17.4611521043091,5.86149099285386,5.88246538295668,48.8491180890802,15.96,25.338,2.72993242544136,4.44969698955979,18.92,13.5168324650699,30.153,21.5959134427618,17.6226841909954,14.6757760592305,11.268,5.25000000000001,1.41608171868142,14.0141989138399,3.14755078640759,1.76170009144416,34.071,24.506,0.0404226047964645,16.7147372611491,11.7196800136075,-0.782069352169101,72.911,0.648486614951439,6.536,12.2241594687831,18.7519916295192,13.4498244506768,3.055,1.0093473261887,22.164,13.7206882881487,28.8653700550627,22.7206263003556,15.991139524231,31.452,14.9011641172642,35.093,37.862
"1969",15.155,5.11422175754706,19.1734982174097,0.00355684248581467,5.804,11.3689134031009,15.404,11.76849287235,12.795,11.5638880253083,0.177437402940017,8.89052793516784,8.4222196344322,18.523,16.519,19.641,16.4655190904372,80.405,13.1390031569998,16.867,9.708,22.02,17.592,42.8436460964664,15.6721789024612,4.57600000000001,13.6178706317638,21.9613332983332,13.8375955750111,29.543,30.315,35.424,23.3396467181261,14.7570585112271,20.6288593473199,55.781,10.5185896409126,11.546,27.844,9.196,24.141,17.5624505338119,50.060925206013,39.935,21.691,31.9781239493746,14.772,16.9286776905505,5.37722272110524,5.46046538295668,48.3311180890802,15.594,24.838,2.57793242544136,4.00989655455799,18.626,13.2228324650699,29.888,21.0959134427618,17.3576841909954,14.2147760592305,11.245,4.92500000000001,1.00712267137727,13.4700025180037,2.86955078640759,1.46870009144416,33.565,24.376,-0.274651753379977,16.1677227135884,11.6116800136075,-1.08353161539497,72.638,0.114661974983555,6.212,12.0011594687831,18.3879916295192,12.6678244506768,2.795,0.654812204035853,21.995,13.4916882881487,28.5620367217294,22.6656263003556,15.803139524231,31.338,14.7811641172642,34.859,37.56
"1968",14.918,5.10622175754706,19.0784982174097,-0.400745468095125,5.736,11.2239134031009,15.2,11.54349287235,12.377,11.0938880253083,0.0794374029400169,8.49252793516784,8.0352196344322,18.219,16.301,19.07,15.9595190904372,80.03475,13.0590031569998,16.293,9.206,21.797,17.413,42.1065460964664,15.4201789024612,4.47500000000001,13.3998706317638,21.7453332983332,13.5425955750111,28.631,29.991,34.864,22.5356467181261,14.5170585112271,20.3328593473199,55.237,10.0395896409126,10.904,27.047,9.149,23.613,16.8894505338119,49.3855918726797,39.69,21.478,31.4731239493746,14.668,16.3914302069707,4.8868030807571,5.01446538295668,47.2251180890802,15.184,24.46,2.30393242544136,3.57707434770214,18.062,12.7908324650699,29.616,20.3049134427618,17.1376841909954,13.7967760592305,11.226,4.53100000000001,0.598835236704897,12.9020626686612,2.56555078640759,1.17170009144416,32.968,24.274,-0.59170815438556,15.6207081709792,11.4176800136075,-1.38727740729089,72.195,-0.436924720596861,5.922,11.7591594687831,17.8489916295192,11.8418244506768,2.34843956258539,0.306072052627335,21.737,13.3036882881487,28.116703388396,22.5606263003556,15.601139524231,31.22,14.6291641172642,34.572,37.176
"1967",14.578,5.09422175754706,18.8194982174097,-0.805047769563525,5.542,10.9649134031009,15.025,11.28649287235,11.955,10.6998880253083,0.0354374029400169,8.05452793516783,7.5312196344322,17.941,16.086,18.498,15.4915190904372,79.68275,12.9770031569998,15.781,8.731,21.5,17.2,41.4427460964664,15.0521789024612,4.36300000000001,13.1518706317638,21.3843332983332,13.2045955750111,27.503,29.633,34.401,21.9096467181261,14.2390585112271,20.0108593473199,54.512,9.73958964091259,10.316,26.329,9.103,23.223,16.1354505338119,48.388925206013,39.388,21.261,30.9751239493746,14.518,15.8495065770173,4.39039076281916,4.58846538295668,46.0244514224136,14.803,23.67,1.89155766476437,3.15117883964144,17.35,12.3688324650699,29.352,19.4689134427618,16.8526841909954,13.2537760592305,11.185,4.01700000000001,0.191223182111895,12.311107395054,2.22755078640759,0.987700091444158,32.374,24.156,-0.910680600424502,15.073693633286,11.2356800136075,-1.69324026230831,71.633,-1.00579669971884,5.586,11.4251594687831,17.2939916295192,11.2258244506768,1.90262120741958,-0.0369239181926686,21.491,13.0696882881487,27.8660367217294,22.4616263003556,15.322139524231,31.12,14.4111641172642,34.266,36.828
