all	fir	pine	spruce
1821	361.928790140896	29.3364794289683	301.736306306045	30.8560044058832
1822	335.251578243932	30.1713040032516	275.531953610856	29.5483206298238
1823	353.490271637543	31.8569149425117	289.646830488665	31.9865262063661
1824	351.665301637392	31.2146934629098	285.113331994568	35.3372761799139
1825	391.174852216627	35.5144844945778	316.194687734582	39.4656799874673
1826	375.931620794967	34.1035527048642	300.688833374586	41.1392347155167
1827	357.695521397374	34.9701072008986	284.089660884578	38.6357533118978
1828	420.825514455384	36.5001683059765	338.009364625423	46.3159815239843
1829	418.20610617245	35.2020224363377	333.619982255462	49.3841014806501
1830	405.180659857809	37.1034814471033	316.19327286862	51.8839055420856
1831	373.485816307065	33.3554735000725	288.730432879159	51.3999099278335
1832	356.413901108998	32.2134979166348	271.193137617314	53.0072655750498
1833	398.330184578338	34.6419739968047	305.105496145157	58.5827144363764
1834	347.843166948733	32.2111319895169	265.166455492929	50.4655794662861
1835	298.845652220687	31.1793638618808	220.501328267213	47.1649600915928
1836	273.015732827474	31.9690168558044	191.886985377578	49.159730594092
1837	317.681811779002	30.5591168217222	236.102743435387	51.0199515218928
1838	299.206655203225	35.4440170390374	213.393101263314	50.3695369008731
1839	338.623345296712	41.0910413134246	241.479258482294	56.0530455009926
1840	371.609808507628	47.7072740157575	258.400153034116	65.5023814577538
1841	395.306492084254	49.3060143008629	272.513691966402	73.4867858169884
1842	346.753380492289	45.1570073133739	241.082377574588	60.5139956043266
1843	421.004987357178	51.0112820768819	295.144264828668	74.8494404516273
1844	402.652242148925	48.4220897064649	276.742389916576	77.4877625258842
1845	320.439500694733	43.1671223500133	219.591146333346	57.6812320113738
1846	344.59188911661	43.2265214138024	236.456878635856	64.9084890669525
1847	347.88298407845	47.9886905041471	239.654455001946	60.2398385723565
1848	371.821060934243	51.0876773221767	251.752373845001	68.9810097670651
1849	396.048425447086	46.1543205886443	275.300491497211	74.5936133612304
1850	369.483544156946	36.8329783815953	266.665139683955	65.9854260913962
1851	307.994202996125	35.7766436376261	222.368012641553	49.8495467169459
1852	361.991356906991	43.425357657825	254.919708574766	63.6462906743995
1853	377.061538329421	45.3059487031381	260.318624381682	71.4369652446012
1854	359.079558796257	48.2369407424511	245.672847007523	65.1697710462825
1855	381.476356649896	59.0917429380848	248.079723171752	74.3048905400591
1856	443.06324993965	54.7234708770763	296.882487560588	91.4572915019863
1857	408.215093602917	48.3845971652964	280.502448612768	79.328047824853
1858	444.696352198907	60.5024813744085	293.056942539361	91.1369282851372
1859	403.099710533122	57.4191900342381	271.092852625145	74.5876678737384
1860	396.329105276838	61.0696159689355	259.763966269526	75.4955230383761
1861	359.123371526891	54.744099197755	237.988799250137	66.3904730789989
1862	445.597282659448	63.4299317874706	305.120969653344	77.046381218634
1863	385.915356689704	55.3092155976738	257.316652646256	73.2894884457737
1864	406.085485623664	51.4034457951206	278.55838526013	76.1236545684136
1865	381.452571914569	46.1622595000708	253.814656307912	81.4756561065862
1866	450.580053674029	46.2356743122616	328.254143797537	76.0902355642299
1867	492.012114321493	52.6155639478458	353.000205549303	86.3963448243445
1868	473.401935082393	66.747210076016	326.865449392881	79.7892756134963
1869	509.673567799126	78.1073647104457	337.380151344098	94.1860517445825
1870	499.606795464804	71.9217317198642	330.386928983189	97.2981347617505
1871	482.051861356988	69.0828292737445	312.344202814791	100.624829268453
1872	447.22492752744	54.8005348767102	310.537273258011	81.8871193927191
1873	481.552194965216	76.8316992415542	300.673843069556	104.046652654106
1874	436.044417709987	71.8769571740566	278.830508183172	85.3369523527581
1875	479.662496838479	84.6275161593903	302.785786049539	92.2491946295497
1876	546.019556688014	85.719283541678	354.220756198985	106.079516947351
1877	512.409091741915	72.1185117694416	350.857930476492	89.4326494959813
1878	460.51768256191	77.5569742833086	293.760285647651	89.2004226309505
1879	390.206410675155	64.1854705600324	253.227804625455	72.7931354896681
1880	354.811590199919	56.948908457732	238.794748691137	59.0679330510506
1881	457.383445874168	70.5392832611387	296.01790982137	90.8262527916592
1882	356.458964989461	48.5686428855439	249.709407437628	58.180914666289
1883	404.19343297526	64.3135607844766	270.356418725428	69.5234534653559
1884	467.694378201412	77.7736979070786	310.553016730893	79.3676635634401
1885	561.384135399285	84.8683118404323	382.722243973043	93.7935795858107
1886	466.308357148368	73.1382354356308	308.951171617028	84.2189500957089
1887	387.992572554515	60.3734916930573	260.708497638247	66.9105832232111
1888	400.155629426926	66.6106206914458	261.770878001024	71.7741307344567
1889	407.430633820562	72.4508174911103	268.145579506514	66.8342368229373
1890	326.289487527617	57.3539873631746	217.192198895693	51.7433012687487
1891	385.081838648386	66.5186728372263	261.995473558015	56.5676922531455
1892	414.111128155302	73.185533009742	278.466763037711	62.4588321078486
1893	357.151770545289	60.9828979471357	241.724563271582	54.4443093265709
1894	432.583385260014	82.0374648470005	281.030500654021	69.5154197589927
1895	420.007583513939	78.692843338515	272.611530096998	68.7032100784265
1896	387.713867545484	67.1736203514175	252.862059086434	67.6781881076323
1897	416.956482929348	72.9913816998187	265.346986700636	78.6181145288938
1898	440.23074107527	80.0459334422117	268.953918424204	91.2308892088541
1899	452.81076810445	81.9138999614644	265.879698267389	105.017169875596
1900	505.518286788805	92.1285420172054	306.887207275295	106.502537496305
1901	497.18852823591	93.0134408142862	299.568621881806	104.606465539818
1902	409.913278733384	80.3541339129901	246.218421279868	83.3407235405264
1903	472.50082266457	90.9230400837843	277.927940694256	103.64984188653
1904	465.943010910812	93.7222574389877	267.122419770115	105.098333701709
1905	493.113371421445	98.7944040272182	287.318646623304	107.000320770923
1906	377.326470917865	81.9538025145249	208.481357606686	86.8913107966542
1907	594.293230209274	108.429521727478	349.393537816792	136.470170665003
1908	628.151637709419	129.855987005136	353.042662242694	145.252988461589
1909	758.7720239304	159.75895303252	399.087315338311	199.92575555957
1910	827.69974585595	174.319198900989	440.958130134538	212.422416820423
1911	1064.35166797169	216.664688250328	582.766438785693	264.92054093567
1912	1206.78911162628	242.390676475042	655.159599476573	309.238835674666
1913	1173.03898394185	250.301750687201	610.466596549712	312.270636704935
1914	1529.24263132552	276.737135929809	854.665191845223	397.840303550488
1915	1460.80779221997	265.731834263575	773.879981493349	421.195976463045
1916	1795.35979148901	336.035022919458	926.624767610854	532.700000958698
1917	1928.05301810234	385.17882389162	927.939527498074	614.934666712646
1918	2024.19189257089	422.683108681629	898.958515042332	702.550268846928
1919	1873.81188897617	422.910439896252	782.901786924025	667.99966215589
1920	1990.95712394109	458.65759743848	808.306933639013	723.992592863594
1921	2378.38333333028	557.244658314983	984.497207074613	836.641467940684
1922	2671.50254177953	657.433987647656	1150.48227930171	863.586274830165
1923	2751.68352488667	704.395706796571	1156.88500810953	890.402809980576
1924	2700.64042116287	739.526373048009	1076.44605043359	884.667997681273
1925	2619.36386580927	748.159328531958	1083.20981166787	787.994725609441
1926	2911.13285735142	804.061441361154	1266.5059777071	840.565438283165
1927	2833.10053258224	775.773739735169	1184.12153574264	873.205257104432
