CoreID,TreeID,plot.id,Site,tree.number,species,canopy.class,live.dead,dbh,stems,total.cores,core.id,pith.present,pith.yr,inner.present,inner.measured,outer.measured,bark.present,inner.dated,outer.dated,dated,Notes,zombie
MAC058A,MAC058,MAC,Michigan AmerifluxTower,58,BEPA,C,LIVE,10.2,1,2,A,,,,,,,,,,,
MAC058B,MAC058,MAC,Michigan AmerifluxTower,58,BEPA,C,LIVE,10.2,1,2,B,,,,,,,,,,,
MAC059A,MAC059,MAC,Michigan AmerifluxTower,59,BEPA,C,LIVE,17.7,1,2,A,,,,,,,,,,,
MAC059B,MAC059,MAC,Michigan AmerifluxTower,59,BEPA,C,LIVE,17.7,1,2,B,,,,,,,,,,,
MAC060A,MAC060,MAC,Michigan AmerifluxTower,60,BEPA,C,LIVE,22.3,1,2,A,,,,,,,,,,,
MAC060B,MAC060,MAC,Michigan AmerifluxTower,60,BEPA,C,LIVE,22.3,1,2,B,,,,,,,,,,,
MAC061A,MAC061,MAC,Michigan AmerifluxTower,61,PIST,S,LIVE,18.8,1,2,A,,,,,,,,,,,
MAC061B,MAC061,MAC,Michigan AmerifluxTower,61,PIST,S,LIVE,18.8,1,2,B,,,,,,,,,,,
MAC062A,MAC062,MAC,Michigan AmerifluxTower,62,BEPA,C,LIVE,22.3,1,2,A,,,,,,,,,,,
MAC062B,MAC062,MAC,Michigan AmerifluxTower,62,BEPA,C,LIVE,22.3,1,2,B,,,,,,,,,,,
MAC063A,MAC063,MAC,Michigan AmerifluxTower,63,QURU,D,LIVE,37.8,1,2,A,,,,,,,,,,,
MAC063B,MAC063,MAC,Michigan AmerifluxTower,63,QURU,D,LIVE,37.8,1,2,B,,,,,,,,,,,
MAC064A,MAC064,MAC,Michigan AmerifluxTower,64,QURU,C,LIVE,39.3,1,2,A,,,,,,,,,,,
MAC064B,MAC064,MAC,Michigan AmerifluxTower,64,QURU,C,LIVE,39.3,1,2,B,,,,,,,,,,,
MAC065A,MAC065,MAC,Michigan AmerifluxTower,65,ACRU,S,LIVE,11.3,1,2,A,,,,,,,,,,,
MAC065B,MAC065,MAC,Michigan AmerifluxTower,65,ACRU,S,LIVE,11.3,1,2,B,,,,,,,,,,,
MAC066A,MAC066,MAC,Michigan AmerifluxTower,66,ACRU,S,LIVE,10.6,1,2,A,,,,,,,,,,,
MAC066B,MAC066,MAC,Michigan AmerifluxTower,66,ACRU,S,LIVE,10.6,1,2,B,,,,,,,,,,,
MAC067A,MAC067,MAC,Michigan AmerifluxTower,67,QURU,C,LIVE,26.7,1,2,A,,,,,,,,,,,
MAC067B,MAC067,MAC,Michigan AmerifluxTower,67,QURU,C,LIVE,26.7,1,2,B,,,,,,,,,,,
MAC068A,MAC068,MAC,Michigan AmerifluxTower,68,QURU,C,LIVE,27.8,1,2,A,,,,,,,,,,,
MAC068B,MAC068,MAC,Michigan AmerifluxTower,68,QURU,C,LIVE,27.8,1,2,B,,,,,,,,,,,
MAC069A,MAC069,MAC,Michigan AmerifluxTower,69,POGR,C,LIVE,35.5,1,2,A,,,,,,,,,,,
MAC069B,MAC069,MAC,Michigan AmerifluxTower,69,POGR,C,LIVE,35.5,1,2,B,,,,,,,,,,,
MAC070A,MAC070,MAC,Michigan AmerifluxTower,70,ACRU,*,DEAD,15.4,1,2,A,,,,,,,,,,,
MAC070B,MAC070,MAC,Michigan AmerifluxTower,70,ACRU,*,DEAD,15.4,1,2,B,,,,,,,,,,,
MAC071A,MAC071,MAC,Michigan AmerifluxTower,71,ACRU,S,LIVE,10.8,1,2,A,,,,,,,,,,,
MAC071B,MAC071,MAC,Michigan AmerifluxTower,71,ACRU,S,LIVE,10.8,1,2,B,,,,,,,,,,,
MAC072A,MAC072,MAC,Michigan AmerifluxTower,72,PIST,S,LIVE,10.7,1,2,A,,,,,,,,,,,
MAC072B,MAC072,MAC,Michigan AmerifluxTower,72,PIST,S,LIVE,10.7,1,2,B,,,,,,,,,,,
MAC073A,MAC073,MAC,Michigan AmerifluxTower,73,BEPA,I,LIVE,19,1,2,A,,,,,,,,,,,
MAC073B,MAC073,MAC,Michigan AmerifluxTower,73,BEPA,I,LIVE,19,1,2,B,,,,,,,,,,,
MAC074A,MAC074,MAC,Michigan AmerifluxTower,74,BEPA,C,LIVE,20.1,1,2,A,,,,,,,,,,,
MAC074B,MAC074,MAC,Michigan AmerifluxTower,74,BEPA,C,LIVE,20.1,1,2,B,,,,,,,,,,,
MAC075A,MAC075,MAC,Michigan AmerifluxTower,75,BEPA,C,LIVE,18.5,1,2,A,,,,,,,,,,,
MAC075B,MAC075,MAC,Michigan AmerifluxTower,75,BEPA,C,LIVE,18.5,1,2,B,,,,,,,,,,,
MAC076A,MAC076,MAC,Michigan AmerifluxTower,76,PIST,*,DEAD,15.4,1,2,A,,,,,,,,,,,
MAC076B,MAC076,MAC,Michigan AmerifluxTower,76,PIST,*,DEAD,15.4,1,2,B,,,,,,,,,,,
MAC077A,MAC077,MAC,Michigan AmerifluxTower,77,POGR,C,LIVE,22.8,1,2,A,,,,,,,,,,,
MAC077B,MAC077,MAC,Michigan AmerifluxTower,77,POGR,C,LIVE,22.8,1,2,B,,,,,,,,,,,
MFA001A,MFA001,MFA,Michigan Facet Site,1,QURU,D,LIVE,32,1,2,A,,,,,,,,,,,
MFA001B,MFA001,MFA,Michigan Facet Site,1,QURU,D,LIVE,32,1,2,B,,,,,,,,,,,
MFA002A,MFA002,MFA,Michigan Facet Site,2,QURU,D,LIVE,29.4,1,2,A,,,,,,,,,,,
MFA002B,MFA002,MFA,Michigan Facet Site,2,QURU,D,LIVE,29.4,1,2,B,,,,,,,,,,,
MFA003A,MFA003,MFA,Michigan Facet Site,3,ACRU,I,LIVE,16.5,1,2,A,,,,,,,,,,,
MFA003B,MFA003,MFA,Michigan Facet Site,3,ACRU,I,LIVE,16.5,1,2,B,,,,,,,,,,,
MFA004A,MFA004,MFA,Michigan Facet Site,4,FAGR,S,LIVE,12.6,1,2,A,,,,,,,,,,,
MFA004B,MFA004,MFA,Michigan Facet Site,4,FAGR,S,LIVE,12.6,1,2,B,,,,,,,,,,,
MFA005A,MFA005,MFA,Michigan Facet Site,5,FAGR,S,LIVE,10.6,1,2,A,,,,,,,,,,,
MFA005B,MFA005,MFA,Michigan Facet Site,5,FAGR,S,LIVE,10.6,1,2,B,,,,,,,,,,,
MFA006A,MFA006,MFA,Michigan Facet Site,6,POGR,*,DEAD,38.6,1,2,A,,,,,,,,,,,
MFA006B,MFA006,MFA,Michigan Facet Site,6,POGR,*,DEAD,38.6,1,2,B,,,,,,,,,,,
MFA007A,MFA007,MFA,Michigan Facet Site,7,PIST,S,LIVE,10.8,1,2,A,,,,,,,,,,,
MFA007B,MFA007,MFA,Michigan Facet Site,7,PIST,S,LIVE,10.8,1,2,B,,,,,,,,,,,
MFA008A,MFA008,MFA,Michigan Facet Site,8,QURU,C,LIVE,33.6,1,2,A,,,,,,,,,,,
MFA008B,MFA008,MFA,Michigan Facet Site,8,QURU,C,LIVE,33.6,1,2,B,,,,,,,,,,,
MFA009A,MFA009,MFA,Michigan Facet Site,9,QURU,C,LIVE,31.9,1,2,A,,,,,,,,,,,
MFA009B,MFA009,MFA,Michigan Facet Site,9,QURU,C,LIVE,31.9,1,2,B,,,,,,,,,,,
MFA010A,MFA010,MFA,Michigan Facet Site,10,POGR,*,DEAD,26.4,1,2,A,,,,,,,,,,,
MFA010B,MFA010,MFA,Michigan Facet Site,10,POGR,*,DEAD,26.4,1,2,B,,,,,,,,,,,
MFA011A,MFA011,MFA,Michigan Facet Site,11,BEPA,*,DEAD,16.4,1,2,A,,,,,,,,,,,
MFA011B,MFA011,MFA,Michigan Facet Site,11,BEPA,*,DEAD,16.4,1,2,B,,,,,,,,,,,
MFA012A,MFA012,MFA,Michigan Facet Site,12,FAGR,S,LIVE,11.2,1,2,A,,,,,,,,,,,
MFA012B,MFA012,MFA,Michigan Facet Site,12,FAGR,S,LIVE,11.2,1,2,B,,,,,,,,,,,
MFA013A,MFA013,MFA,Michigan Facet Site,13,ACRU,S,LIVE,10.5,1,2,A,,,,,,,,,,,
MFA013B,MFA013,MFA,Michigan Facet Site,13,ACRU,S,LIVE,10.5,1,2,B,,,,,,,,,,,
MFA014A,MFA014,MFA,Michigan Facet Site,14,ACRU,S,LIVE,11.8,1,2,A,,,,,,,,,,,
MFA014B,MFA014,MFA,Michigan Facet Site,14,ACRU,S,LIVE,11.8,1,2,B,,,,,,,,,,,
MFA015A,MFA015,MFA,Michigan Facet Site,15,ACRU,S,LIVE,10.6,1,2,A,,,,,,,,,,,
MFA015B,MFA015,MFA,Michigan Facet Site,15,ACRU,S,LIVE,10.6,1,2,B,,,,,,,,,,,
MFA016A,MFA016,MFA,Michigan Facet Site,16,ACRU,I,LIVE,14.8,1,2,A,,,,,,,,,,,
MFA016B,MFA016,MFA,Michigan Facet Site,16,ACRU,I,LIVE,14.8,1,2,B,,,,,,,,,,,
MFA017A,MFA017,MFA,Michigan Facet Site,17,QURU,C,LIVE,35,1,2,A,,,,,,,,,,,
MFA017B,MFA017,MFA,Michigan Facet Site,17,QURU,C,LIVE,35,1,2,B,,,,,,,,,,,
MFA018A,MFA018,MFA,Michigan Facet Site,18,QURU,C,LIVE,30.8,1,2,A,,,,,,,,,,,
MFA018B,MFA018,MFA,Michigan Facet Site,18,QURU,C,LIVE,30.8,1,2,B,,,,,,,,,,,
MFA019A,MFA019,MFA,Michigan Facet Site,19,QURU,D,LIVE,41.7,1,2,A,,,,,,,,,,,
MFA019B,MFA019,MFA,Michigan Facet Site,19,QURU,D,LIVE,41.7,1,2,B,,,,,,,,,,,
MFA020A,MFA020,MFA,Michigan Facet Site,20,QURU,D,LIVE,36.5,1,2,A,,,,,,,,,,,
MFA020B,MFA020,MFA,Michigan Facet Site,20,QURU,D,LIVE,36.5,1,2,B,,,,,,,,,,,
MFA021A,MFA021,MFA,Michigan Facet Site,21,ACRU,I,LIVE,14.4,1,2,A,,,,,,,,,,,
MFA021B,MFA021,MFA,Michigan Facet Site,21,ACRU,I,LIVE,14.4,1,2,B,,,,,,,,,,,
MFA022A,MFA022,MFA,Michigan Facet Site,22,QURU,D,LIVE,37.9,1,2,A,,,,,,,,,,,
MFA022B,MFA022,MFA,Michigan Facet Site,22,QURU,D,LIVE,37.9,1,2,B,,,,,,,,,,,
MFA023A,MFA023,MFA,Michigan Facet Site,23,QURU,D,LIVE,22.6,1,2,A,,,,,,,,,,,
MFA023B,MFA023,MFA,Michigan Facet Site,23,QURU,D,LIVE,22.6,1,2,B,,,,,,,,,,,
MFA024A,MFA024,MFA,Michigan Facet Site,24,BEPA,*,DEAD,26.9,1,2,A,,,,,,,,,,,
MFA024B,MFA024,MFA,Michigan Facet Site,24,BEPA,*,DEAD,26.9,1,2,B,,,,,,,,,,,
MFA025A,MFA025,MFA,Michigan Facet Site,25,PIST,C,LIVE,36,1,2,A,,,,,,,,,,,
MFA025B,MFA025,MFA,Michigan Facet Site,25,PIST,C,LIVE,36,1,2,B,,,,,,,,,,,
MFA026A,MFA026,MFA,Michigan Facet Site,26,ACRU,I,LIVE,11.8,1,2,A,,,,,,,,,,,
MFA026B,MFA026,MFA,Michigan Facet Site,26,ACRU,I,LIVE,11.8,1,2,B,,,,,,,,,,,
MFA027A,MFA027,MFA,Michigan Facet Site,27,ACRU,I,LIVE,21.4,1,2,A,,,,,,,,,,,
MFA027B,MFA027,MFA,Michigan Facet Site,27,ACRU,I,LIVE,21.4,1,2,B,,,,,,,,,,,
MFA028A,MFA028,MFA,Michigan Facet Site,28,ACRU,I,LIVE,15.1,1,2,A,,,,,,,,,,,
MFA028B,MFA028,MFA,Michigan Facet Site,28,ACRU,I,LIVE,15.1,1,2,B,,,,,,,,,,,
MFA029A,MFA029,MFA,Michigan Facet Site,29,ACRU,C,LIVE,24.5,1,2,A,,,,,,,,,,,
MFA029B,MFA029,MFA,Michigan Facet Site,29,ACRU,C,LIVE,24.5,1,2,B,,,,,,,,,,,
MFA030A,MFA030,MFA,Michigan Facet Site,30,ACRU,C,LIVE,20.7,1,2,A,,,,,,,,,,,
MFA030B,MFA030,MFA,Michigan Facet Site,30,ACRU,C,LIVE,20.7,1,2,B,,,,,,,,,,,
MFA031A,MFA031,MFA,Michigan Facet Site,31,QURU,S,LIVE,19.9,1,2,A,,,,,,,,,,,
MFA031B,MFA031,MFA,Michigan Facet Site,31,QURU,S,LIVE,19.9,1,2,B,,,,,,,,,,,
MFA032A,MFA032,MFA,Michigan Facet Site,32,ACRU,I,LIVE,16.1,1,2,A,,,,,,,,,,,
MFA032B,MFA032,MFA,Michigan Facet Site,32,ACRU,I,LIVE,16.1,1,2,B,,,,,,,,,,,
MFA033A,MFA033,MFA,Michigan Facet Site,33,QURU,I,LIVE,26.4,1,2,A,,,,,,,,,,,
MFA033B,MFA033,MFA,Michigan Facet Site,33,QURU,I,LIVE,26.4,1,2,B,,,,,,,,,,,
MFA034A,MFA034,MFA,Michigan Facet Site,34,ACRU,I,LIVE,17.1,1,2,A,,,,,,,,,,,
MFA034B,MFA034,MFA,Michigan Facet Site,34,ACRU,I,LIVE,17.1,1,2,B,,,,,,,,,,,
MFA035A,MFA035,MFA,Michigan Facet Site,35,ACRU,S,LIVE,10.2,1,2,A,,,,,,,,,,,
MFA035B,MFA035,MFA,Michigan Facet Site,35,ACRU,S,LIVE,10.2,1,2,B,,,,,,,,,,,
MFA036A,MFA036,MFA,Michigan Facet Site,36,QURU,C,LIVE,23.3,1,2,A,,,,,,,,,,,
MFA036B,MFA036,MFA,Michigan Facet Site,36,QURU,C,LIVE,23.3,1,2,B,,,,,,,,,,,
MFA037A,MFA037,MFA,Michigan Facet Site,37,QURU,C,LIVE,29.4,1,2,A,,,,,,,,,,,
MFA037B,MFA037,MFA,Michigan Facet Site,37,QURU,C,LIVE,29.4,1,2,B,,,,,,,,,,,
MFA038A,MFA038,MFA,Michigan Facet Site,38,QURU,D,LIVE,38.8,1,2,A,,,,,,,,,,,
MFA038B,MFA038,MFA,Michigan Facet Site,38,QURU,D,LIVE,38.8,1,2,B,,,,,,,,,,,
MFA039A,MFA039,MFA,Michigan Facet Site,39,POGR,*,DEAD,29.9,1,2,A,,,,,,,,,,,
MFA039B,MFA039,MFA,Michigan Facet Site,39,POGR,*,DEAD,29.9,1,2,B,,,,,,,,,,,
MFA040A,MFA040,MFA,Michigan Facet Site,40,PIST,C,LIVE,21.8,1,2,A,,,,,,,,,,,
MFA040B,MFA040,MFA,Michigan Facet Site,40,PIST,C,LIVE,21.8,1,2,B,,,,,,,,,,,
MFA041A,MFA041,MFA,Michigan Facet Site,41,FAGR,I,LIVE,19.9,1,2,A,,,,,,,,,,,
MFA041B,MFA041,MFA,Michigan Facet Site,41,FAGR,I,LIVE,19.9,1,2,B,,,,,,,,,,,
MFA042A,MFA042,MFA,Michigan Facet Site,42,QURU,I,LIVE,21.1,1,2,A,,,,,,,,,,,
MFA042B,MFA042,MFA,Michigan Facet Site,42,QURU,I,LIVE,21.1,1,2,B,,,,,,,,,,,
MFA043A,MFA043,MFA,Michigan Facet Site,43,PIST,S,LIVE,14.3,1,2,A,,,,,,,,,,,
MFA043B,MFA043,MFA,Michigan Facet Site,43,PIST,S,LIVE,14.3,1,2,B,,,,,,,,,,,
MFA044A,MFA044,MFA,Michigan Facet Site,44,QURU,D,LIVE,48.1,1,2,A,,,,,,,,,,,
MFA044B,MFA044,MFA,Michigan Facet Site,44,QURU,D,LIVE,48.1,1,2,B,,,,,,,,,,,
MFA045A,MFA045,MFA,Michigan Facet Site,45,ACRU,I,LIVE,15.2,1,2,A,,,,,,,,,,,
MFA045B,MFA045,MFA,Michigan Facet Site,45,ACRU,I,LIVE,15.2,1,2,B,,,,,,,,,,,
MFA046A,MFA046,MFA,Michigan Facet Site,46,red pine,D,LIVE,47.5,1,2,A,,,,,,,,,,,
MFA046B,MFA046,MFA,Michigan Facet Site,46,red pine,D,LIVE,47.5,1,2,B,,,,,,,,,,,
MFA047A,MFA047,MFA,Michigan Facet Site,47,POGR,*,DEAD,21.4,1,2,A,,,,,,,,,,,
MFA047B,MFA047,MFA,Michigan Facet Site,47,POGR,*,DEAD,21.4,1,2,B,,,,,,,,,,,
MFA048A,MFA048,MFA,Michigan Facet Site,48,POGR,*,DEAD,34,1,2,A,,,,,,,,,,,
MFA048B,MFA048,MFA,Michigan Facet Site,48,POGR,*,DEAD,34,1,2,B,,,,,,,,,,,
MFA049A,MFA049,MFA,Michigan Facet Site,49,POGR,*,DEAD,27,1,2,A,,,,,,,,,,,
MFA049B,MFA049,MFA,Michigan Facet Site,49,POGR,*,DEAD,27,1,2,B,,,,,,,,,,,
MFA050A,MFA050,MFA,Michigan Facet Site,50,red pine,I,LIVE,21.2,1,2,A,,,,,,,,,,,
MFA050B,MFA050,MFA,Michigan Facet Site,50,red pine,I,LIVE,21.2,1,2,B,,,,,,,,,,,
MFA051A,MFA051,MFA,Michigan Facet Site,51,PIST,I,LIVE,41.1,1,2,A,,,,,,,,,,,
MFA051B,MFA051,MFA,Michigan Facet Site,51,PIST,I,LIVE,41.1,1,2,B,,,,,,,,,,,
MFA052A,MFA052,MFA,Michigan Facet Site,52,POGR,*,DEAD,37.6,1,2,A,,,,,,,,,,,
MFA052B,MFA052,MFA,Michigan Facet Site,52,POGR,*,DEAD,37.6,1,2,B,,,,,,,,,,,
MFA053A,MFA053,MFA,Michigan Facet Site,53,PIST,I,LIVE,26.2,1,2,A,,,,,,,,,,,
MFA053B,MFA053,MFA,Michigan Facet Site,53,PIST,I,LIVE,26.2,1,2,B,,,,,,,,,,,
MFA054A,MFA054,MFA,Michigan Facet Site,54,QURU,C,LIVE,31.2,1,2,A,,,,,,,,,,,
MFA054B,MFA054,MFA,Michigan Facet Site,54,QURU,C,LIVE,31.2,1,2,B,,,,,,,,,,,
MFA055A,MFA055,MFA,Michigan Facet Site,55,POGR,*,DEAD,22.6,1,2,A,,,,,,,,,,,
MFA055B,MFA055,MFA,Michigan Facet Site,55,POGR,*,DEAD,22.6,1,2,B,,,,,,,,,,,
MFA056A,MFA056,MFA,Michigan Facet Site,56,ACRU,I,LIVE,17.2,1,2,A,,,,,,,,,,,
MFA056B,MFA056,MFA,Michigan Facet Site,56,ACRU,I,LIVE,17.2,1,2,B,,,,,,,,,,,
MFA057A,MFA057,MFA,Michigan Facet Site,57,ACSA,S,LIVE,12.5,1,2,A,,,,,,,,,,,
MFA057B,MFA057,MFA,Michigan Facet Site,57,ACSA,S,LIVE,12.5,1,2,B,,,,,,,,,,,
MFA058A,MFA058,MFA,Michigan Facet Site,58,ACSA,S,LIVE,10.3,1,2,A,,,,,,,,,,,
MFA058B,MFA058,MFA,Michigan Facet Site,58,ACSA,S,LIVE,10.3,1,2,B,,,,,,,,,,,
MFA059A,MFA059,MFA,Michigan Facet Site,59,ACSA,S,LIVE,12.6,1,2,A,,,,,,,,,,,
MFA059B,MFA059,MFA,Michigan Facet Site,59,ACSA,S,LIVE,12.6,1,2,B,,,,,,,,,,,
MFA060A,MFA060,MFA,Michigan Facet Site,60,FAGR,S,LIVE,10.5,1,2,A,,,,,,,,,,,
MFA060B,MFA060,MFA,Michigan Facet Site,60,FAGR,S,LIVE,10.5,1,2,B,,,,,,,,,,,
MFA061A,MFA061,MFA,Michigan Facet Site,61,POGR,*,DEAD,31.1,1,2,A,,,,,,,,,,,
MFA061B,MFA061,MFA,Michigan Facet Site,61,POGR,*,DEAD,31.1,1,2,B,,,,,,,,,,,
MFA062A,MFA062,MFA,Michigan Facet Site,62,ACPE,I,LIVE,12.5,1,2,A,,,,,,,,,,,
MFA062B,MFA062,MFA,Michigan Facet Site,62,ACPE,I,LIVE,12.5,1,2,B,,,,,,,,,,,
MFA063A,MFA063,MFA,Michigan Facet Site,63,POGR,*,DEAD,31.1,1,2,A,,,,,,,,,,,
MFA063B,MFA063,MFA,Michigan Facet Site,63,POGR,*,DEAD,31.1,1,2,B,,,,,,,,,,,
MFA064A,MFA064,MFA,Michigan Facet Site,64,POGR,*,DEAD,40.5,1,2,A,,,,,,,,,,,
MFA064B,MFA064,MFA,Michigan Facet Site,64,POGR,*,DEAD,40.5,1,2,B,,,,,,,,,,,
MFB001A,MFB001,MFB,Michigan Facet Site,1,ACRU,C,LIVE,24,1,2,A,,,,,,,,,,,
MFB001B,MFB001,MFB,Michigan Facet Site,1,ACRU,C,LIVE,24,1,2,B,,,,,,,,,,,
MFB002A,MFB002,MFB,Michigan Facet Site,2,ACRU,C,LIVE,22.4,1,2,A,,,,,,,,,,,
MFB002B,MFB002,MFB,Michigan Facet Site,2,ACRU,C,LIVE,22.4,1,2,B,,,,,,,,,,,
MFB003A,MFB003,MFB,Michigan Facet Site,3,ACRU,C,LIVE,24.4,1,2,A,,,,,,,,,,,
MFB003B,MFB003,MFB,Michigan Facet Site,3,ACRU,C,LIVE,24.4,1,2,B,,,,,,,,,,,
MFB004A,MFB004,MFB,Michigan Facet Site,4,ACRU,C,LIVE,22.7,1,2,A,,,,,,,,,,,
MFB004B,MFB004,MFB,Michigan Facet Site,4,ACRU,C,LIVE,22.7,1,2,B,,,,,,,,,,,
MFB006A,MFB006,MFB,Michigan Facet Site,6,PIST,I,LIVE,14.5,1,2,A,,,,,,,,,,,
MFB006B,MFB006,MFB,Michigan Facet Site,6,PIST,I,LIVE,14.5,1,2,B,,,,,,,,,,,
MFB007A,MFB007,MFB,Michigan Facet Site,7,POGR,*,DEAD,34.1,1,2,A,,,,,,,,,,,
MFB007B,MFB007,MFB,Michigan Facet Site,7,POGR,*,DEAD,34.1,1,2,B,,,,,,,,,,,
MFB008A,MFB008,MFB,Michigan Facet Site,8,POGR,*,DEAD,37,1,2,A,,,,,,,,,,,
MFB008B,MFB008,MFB,Michigan Facet Site,8,POGR,*,DEAD,37,1,2,B,,,,,,,,,,,
MFB009A,MFB009,MFB,Michigan Facet Site,9,POGR,*,DEAD,27.1,1,2,A,,,,,,,,,,,
MFB009B,MFB009,MFB,Michigan Facet Site,9,POGR,*,DEAD,27.1,1,2,B,,,,,,,,,,,
MFB010A,MFB010,MFB,Michigan Facet Site,10,PIST,D,LIVE,22.7,1,2,A,,,,,,,,,,,
MFB010B,MFB010,MFB,Michigan Facet Site,10,PIST,D,LIVE,22.7,1,2,B,,,,,,,,,,,
MFB011A,MFB011,MFB,Michigan Facet Site,11,QURU,D,LIVE,33.1,1,2,A,,,,,,,,,,,
MFB011B,MFB011,MFB,Michigan Facet Site,11,QURU,D,LIVE,33.1,1,2,B,,,,,,,,,,,
MFB012A,MFB012,MFB,Michigan Facet Site,12,QURU,C,LIVE,39.9,1,2,A,,,,,,,,,,,
MFB012B,MFB012,MFB,Michigan Facet Site,12,QURU,C,LIVE,39.9,1,2,B,,,,,,,,,,,
MFB013A,MFB013,MFB,Michigan Facet Site,13,BEPA,*,DEAD,14.6,1,2,A,,,,,,,,,,,
MFB013B,MFB013,MFB,Michigan Facet Site,13,BEPA,*,DEAD,14.6,1,2,B,,,,,,,,,,,
MFB014A,MFB014,MFB,Michigan Facet Site,14,ACRU,S,LIVE,14,1,2,A,,,,,,,,,,,
MFB014B,MFB014,MFB,Michigan Facet Site,14,ACRU,S,LIVE,14,1,2,B,,,,,,,,,,,
MFB015A,MFB015,MFB,Michigan Facet Site,15,ACRU,S,LIVE,17.1,1,2,A,,,,,,,,,,,
MFB015B,MFB015,MFB,Michigan Facet Site,15,ACRU,S,LIVE,17.1,1,2,B,,,,,,,,,,,
MFB016A,MFB016,MFB,Michigan Facet Site,16,ACRU,S,LIVE,10.5,1,2,A,,,,,,,,,,,
MFB016B,MFB016,MFB,Michigan Facet Site,16,ACRU,S,LIVE,10.5,1,2,B,,,,,,,,,,,
MFB017A,MFB017,MFB,Michigan Facet Site,17,PIST,C,LIVE,16.4,1,2,A,,,,,,,,,,,
MFB017B,MFB017,MFB,Michigan Facet Site,17,PIST,C,LIVE,16.4,1,2,B,,,,,,,,,,,
MFB018A,MFB018,MFB,Michigan Facet Site,18,ACRU,S,LIVE,14.1,1,2,A,,,,,,,,,,,
MFB018B,MFB018,MFB,Michigan Facet Site,18,ACRU,S,LIVE,14.1,1,2,B,,,,,,,,,,,
MFB019A,MFB019,MFB,Michigan Facet Site,19,PIST,C,LIVE,27.8,1,2,A,,,,,,,,,,,
MFB019B,MFB019,MFB,Michigan Facet Site,19,PIST,C,LIVE,27.8,1,2,B,,,,,,,,,,,
MFB020A,MFB020,MFB,Michigan Facet Site,20,PIST,C,LIVE,24.2,1,2,A,,,,,,,,,,,
MFB020B,MFB020,MFB,Michigan Facet Site,20,PIST,C,LIVE,24.2,1,2,B,,,,,,,,,,,
MFB023A,MFB023,MFB,Michigan Facet Site,23,PIST,S,LIVE,11,1,2,A,,,,,,,,,,,
MFB023B,MFB023,MFB,Michigan Facet Site,23,PIST,S,LIVE,11,1,2,B,,,,,,,,,,,
MFB024A,MFB024,MFB,Michigan Facet Site,24,PIST,S,LIVE,14.8,1,2,A,,,,,,,,,,,
MFB024B,MFB024,MFB,Michigan Facet Site,24,PIST,S,LIVE,14.8,1,2,B,,,,,,,,,,,
MFB025A,MFB025,MFB,Michigan Facet Site,25,POST,I,LIVE,13.7,1,2,A,,,,,,,,,,,
MFB025B,MFB025,MFB,Michigan Facet Site,25,POST,I,LIVE,13.7,1,2,B,,,,,,,,,,,
MFB026A,MFB026,MFB,Michigan Facet Site,26,QURU,C,LIVE,11.3,1,2,A,,,,,,,,,,,
MFB026B,MFB026,MFB,Michigan Facet Site,26,QURU,C,LIVE,11.3,1,2,B,,,,,,,,,,,
MFB027A,MFB027,MFB,Michigan Facet Site,27,PIST,C,LIVE,31.4,1,2,A,,,,,,,,,,,
MFB027B,MFB027,MFB,Michigan Facet Site,27,PIST,C,LIVE,31.4,1,2,B,,,,,,,,,,,
MFB028A,MFB028,MFB,Michigan Facet Site,28,PIST,C,LIVE,24,1,2,A,,,,,,,,,,,
MFB028B,MFB028,MFB,Michigan Facet Site,28,PIST,C,LIVE,24,1,2,B,,,,,,,,,,,
MFB029A,MFB029,MFB,Michigan Facet Site,29,PIST,C,LIVE,32.2,1,2,A,,,,,,,,,,,
MFB029B,MFB029,MFB,Michigan Facet Site,29,PIST,C,LIVE,32.2,1,2,B,,,,,,,,,,,
MFB030A,MFB030,MFB,Michigan Facet Site,30,PIST,S,LIVE,11.2,1,2,A,,,,,,,,,,,
MFB030B,MFB030,MFB,Michigan Facet Site,30,PIST,S,LIVE,11.2,1,2,B,,,,,,,,,,,
MFB031A,MFB031,MFB,Michigan Facet Site,31,PIST,I,LIVE,11.5,1,2,A,,,,,,,,,,,
MFB031B,MFB031,MFB,Michigan Facet Site,31,PIST,I,LIVE,11.5,1,2,B,,,,,,,,,,,
MFB032A,MFB032,MFB,Michigan Facet Site,32,PIST,S,LIVE,17.5,1,2,A,,,,,,,,,,,
MFB032B,MFB032,MFB,Michigan Facet Site,32,PIST,S,LIVE,17.5,1,2,B,,,,,,,,,,,
MFB033A,MFB033,MFB,Michigan Facet Site,33,ACRU,*,DEAD,17.5,1,2,A,,,,,,,,,,,
MFB033B,MFB033,MFB,Michigan Facet Site,33,ACRU,*,DEAD,17.5,1,2,B,,,,,,,,,,,
MFB034A,MFB034,MFB,Michigan Facet Site,34,ACRU,*,DEAD,18,1,2,A,,,,,,,,,,,
MFB034B,MFB034,MFB,Michigan Facet Site,34,ACRU,*,DEAD,18,1,2,B,,,,,,,,,,,
MFB037A,MFB037,MFB,Michigan Facet Site,37,ACRU,I,LIVE,20.2,1,2,A,,,,,,,,,,,
MFB037B,MFB037,MFB,Michigan Facet Site,37,ACRU,I,LIVE,20.2,1,2,B,,,,,,,,,,,
