"","ACSA","ASTR","FAGR","FRAX","LITU","POGR","QUAL","QURU","SAAL","TIAM","ULRU"
"1935",0.271655224031254,0.023977440413389,0.245077492687798,0.321725895548069,0.468000316479997,NA,1.18013819188262,3.08378043336893,0,0.252985369165048,0.0189374332415716
"1936",0.281162292864499,0.0241542752666836,0.252131343562625,0.329200851516304,0.482267341940783,NA,1.20096125020959,3.1264207991032,0,0.261367248570837,0.0193235999559863
"1937",0.297823921783068,0.0244018578097159,0.26388608428353,0.339986174327794,0.512240438418559,NA,1.23826251490509,3.18666318505973,0,0.274273700053258,0.0200756818025144
"1938",0.314156848696028,0.0247278666379093,0.278506398986013,0.353649938872987,0.548217149548505,NA,1.27789233069497,3.26291269392101,0,0.290581934994585,0.0217021269100515
"1939",0.327334368333982,0.024998260593533,0.287326156194778,0.367933381145595,0.583287451765308,NA,1.31316429919219,3.33920173787909,0,0.303517011732222,0.0231374862075166
"1940",0.340213613141833,0.0253029007139877,0.295564713557046,0.381406179146068,0.607221845217491,NA,1.34299403230643,3.39801824810841,2.93710230647615e-06,0.314042209885122,0.0239731031473147
"1941",0.354606058267735,0.0256228216758976,0.302030087223827,0.39251415211326,0.625487958932299,NA,1.37126418561266,3.44984112101537,4.4476800037147e-05,0.324723938392938,0.0248391087148144
"1942",0.36950095589564,0.0261104633612944,0.310618072621808,0.404825441684315,0.657341925185501,NA,1.40911082363398,3.51216024757749,0.000186940452561423,0.336624246557358,0.0261987595135653
"1943",0.381908556502188,0.0267041397914151,0.317593257280046,0.418110261991161,0.687324492409838,NA,1.43953645057734,3.56647700955115,0.000468020437544791,0.346221933641889,0.0270973799926881
"1944",0.393940412583083,0.0273805942679474,0.322125094611546,0.429060129273205,0.706814301856135,NA,1.45857333802086,3.61299012232586,0.000913388544992594,0.356320935319011,0.028263207083898
"1945",0.411750063497167,0.0279841384407528,0.328465842013568,0.442363594697138,0.735605798278964,NA,1.48424367290166,3.67120863883762,0.00154360691401695,0.368673355803039,0.0290048205983693
"1946",0.424331643690145,0.0288829281029355,0.334513374153674,0.456394429391774,0.770291255327538,NA,1.51504768598912,3.72768336532014,0.00237604363255449,0.381007132470557,0.0301241064152308
"1947",0.441264818462946,0.029612615012988,0.342136136769861,0.471460161756964,0.81215618483513,NA,1.54147251791899,3.79496742202037,0.00342578941835289,0.393710582387311,0.0313717107887879
"1948",0.457798052247157,0.0308697343905315,0.350373402943961,0.484873388008151,0.856423176928387,NA,1.56812097130025,3.85490723580283,0.0047061834189047,0.406753163355096,0.0336718000930863
"1949",0.472768264325416,0.0316210212736778,0.357205651040608,0.50059960506876,0.911595410756669,NA,1.59307202355669,3.9202251873406,0.00622914766548183,0.418915893342409,0.035977025657366
"1950",0.486538441936361,0.03238297470284,0.365671672720614,0.517496840422047,0.971523534028739,NA,1.61487872007989,3.98976217900931,0.00800541484544315,0.432482976957208,0.0414600670015176
"1951",0.499937699586987,0.0331556400780077,0.374637202705414,0.535778480747742,1.03193670242651,NA,1.63467331809695,4.06064037242799,0.01004469116563,0.443591603920768,0.0456845701136858
"1952",0.512375562474669,0.0337768881243184,0.380544839141208,0.552189676960645,1.08515815232598,NA,1.65145206972346,4.11766619053677,0.0123557771410948,0.451734325363321,0.0492737154200201
"1953",0.524950398927419,0.0343971470054374,0.385209371636183,0.566433358316931,1.12742534584976,NA,1.66397009476213,4.17421663800988,0.0149466597651896,0.460719542406882,0.0527258480511994
"1954",0.539109354917365,0.0351029009895985,0.390632981356682,0.581600003027656,1.16201824027773,NA,1.67658588900361,4.23050664971419,0.0178245844632448,0.46947196771692,0.0558948711068946
