"Year","MMA001","MMA002","MMA003","MMA004","MMA005","MMA006","MMA007","MMA008","MMA009","MMA010","MMA011","MMA012","MMA013","MMA014","MMA015","MMA016","MMA017","MMA018","MMA019","MMA020","MMA021","MMA022","MMA023","MMA024","MMA025","MMA026","MMA027","MMA028","MMA029","MMA030","MMA031","MMA032","MMA033","MMA034","MMA035","MMB001","MMB002","MMB003","MMB004","MMB005","MMB006","MMB007","MMB008","MMB009","MMB010","MMB011","MMB012","MMB013","MMB014","MMB015","MMB016","MMB018","MMB019","MMB020","MMB021","MMB022","MMB023","MMB024","MMB025","MMB026","MMC001","MMC002","MMC003","MMC005","MMC006","MMC007","MMC008","MMC010","MMC011","MMC012","MMC013","MMC014","MMC015","MMC016","MMC017","MMC018","MMC019","MMC020","MMC021","MMC022","MMC023","MMC024","MMC025","MMC026","MMC027","MMC029","MMC030","MMC031","MMC032","MMC033"
"1931",0.118367780563967,0.0989126264847579,0.114532172660462,0.20215098536227,0.0697588861572331,0.0967936355514142,0.0560688850401902,0.110990593816708,0.119200319871589,0.106902030219314,0.0470619849654367,0.101421915946944,0.100818468092802,0.0615449717736194,0.0920327061225071,0.176308646729683,0.154221093954605,0.369101924828203,0.100714102840326,0.131367018507112,0.0972340445631091,0.130440559777937,0.140472148032288,0.382898346597983,0.131133314052924,0.0757052616330335,0.121481762869782,0.176414101627892,0.164702076359523,0.15939972703158,0.153632722576019,0.189323426754853,0.175338006986843,0.123470861086131,0.157570164007464,0.419149065231014,0.0950285736129457,0.0841699086728851,0.126543631751115,0.089596777067046,0.149981880666744,0.1590160526126,0.354697822097748,0.231262611141485,0.167332295524049,0.192363006346411,0.108871899250845,0.321025466902059,0.299399862541388,0.287451065007803,0.35227728747306,0.0993442431269759,0.268930808326657,0.0907546582975295,0.104179840320155,0.166390865113722,0.126774899783867,0.165542192800513,0.156414511990612,0.143157795031904,0.136115926226689,0.121987229653763,0.260217719314386,0.189894864022402,0.447510171715599,0.106816860309342,0.0907637489539896,0.178276218215902,0.121184320038014,0.170116632187969,0.273507191355953,0.132001688732304,0.169004787389382,0.339644368533119,0.424938386552639,0.263589974991554,0.129382941840474,0.16301177685979,0.131206044991496,0.207985371893153,0.0843287071806991,0.113421319005837,0.0926553510893563,0.245104831692153,0.165736711469311,0.133850956285308,0.143245135177603,0.140009915638902,0.206373218620355,0.203537238156788
"1932",0.118087810513978,0.0956565200594543,0.115833861969018,0.202150989763081,0.0709900264517189,0.0987927037112981,0.0552862333514378,0.111980670716743,0.120683231489696,0.109186195270477,0.0480137683698229,0.102421126474928,0.0997914863078387,0.0587295428657611,0.0901973256763198,0.176829052821254,0.154221260376468,0.365715707951901,0.100540927301578,0.132154106260103,0.0978243183492088,0.131202808069653,0.140924244743152,0.380801816739304,0.132998699614251,0.0769932537743424,0.12185873747997,0.177156537424286,0.164702077183055,0.160976870774389,0.155567569612394,0.190633662695068,0.176280780295475,0.123470859251657,0.157570165809584,0.415393625737157,0.0963154313318578,0.0872545531590014,0.130251719815917,0.0890213885424528,0.150597572063382,0.160061064890639,0.359404262310286,0.228310969778554,0.165715327623015,0.18995009363191,0.109635038710357,0.320452387641863,0.299293316420412,0.287260097795873,0.359099862545028,0.100652049290518,0.269244583280463,0.0923825479169375,0.106704830697388,0.166561362446331,0.127111649469687,0.165680011802811,0.15994260377634,0.143157797142786,0.137385060954339,0.121987146491985,0.260383135392346,0.190301159980385,0.449260006896352,0.107933426098503,0.0918441568450986,0.178276211956594,0.121184319196485,0.17036044175423,0.273507193162382,0.132002087852306,0.169106605776054,0.335238602354774,0.424977852485455,0.264277349929354,0.131497572276461,0.163354199751417,0.135394808945846,0.208414299309588,0.0862758993320108,0.111047248635883,0.0926553544203945,0.244217996550829,0.164506281689275,0.13490067794655,0.14368506245701,0.140497133875921,0.205453655334992,0.203537147710594
"1933",0.117839579324838,0.0924632041311958,0.11714633612767,0.202150994166642,0.072230141234587,0.100795099255022,0.0546217864348406,0.112966207463723,0.122167852917546,0.111449732451233,0.0489713527763099,0.103413689541255,0.0987861728246563,0.0560213050690557,0.0883921279117323,0.177346541801005,0.154221428002722,0.362385728957009,0.100412507173171,0.132965073594389,0.0984171920346238,0.131982315119221,0.141356780582572,0.37867670455831,0.134870261518709,0.0782848958284492,0.122252057887901,0.17791195474076,0.164702078021301,0.162561010340586,0.157502079754535,0.191932642881111,0.177212392522353,0.123470857424903,0.157570167614474,0.411652055369978,0.0975978098634651,0.0902910779100856,0.133963111505719,0.0884485683409225,0.15122745919706,0.161097832558754,0.363991128856418,0.225387626791931,0.164099756507091,0.187595111452956,0.110398423223263,0.319848077493048,0.299135636529643,0.287036997008836,0.365787888499938,0.101960698866297,0.269489854047774,0.0940701737454849,0.109246424976543,0.166739924768358,0.12744967102537,0.165858089227271,0.163430814980402,0.143157799239398,0.138667906804284,0.121987063383398,0.260519157571231,0.190706241983033,0.450775254876976,0.109019879043012,0.0929005135259465,0.178276205669396,0.121184318367448,0.170582985364074,0.273507194980339,0.132002488266223,0.169187007485972,0.330921731619156,0.424863691862068,0.264922313987655,0.133572448909137,0.163713137182692,0.139559522117847,0.208842202450351,0.0882394572001957,0.108791509936126,0.0926553578010081,0.24334081859627,0.163323628801331,0.135956902057126,0.144123478442964,0.140983256453493,0.204540333873998,0.203537057324865
"1934",0.117624181440022,0.0893348438895358,0.118469967027801,0.202150998573049,0.0734795399709541,0.102800936919958,0.0540796203170244,0.113947047500645,0.123654243114095,0.113691930455706,0.049934938219453,0.10439937592311,0.0978032748260752,0.0534239546287156,0.0866181536108688,0.177861013078873,0.154221596874896,0.359113927080816,0.100330385745117,0.133800743943808,0.0990127552710544,0.132779676056222,0.14176908103774,0.376522024457679,0.136748212743649,0.0795803136544157,0.122662287741771,0.178680801215939,0.16470207887477,0.164152386965461,0.159436241385401,0.19321997918353,0.17813245880259,0.123470855606135,0.157570169422228,0.407924832375224,0.098875554753033,0.0932778236249296,0.137677920738622,0.0878784050253196,0.15187203157595,0.16212607132005,0.368454298506268,0.222493557987696,0.162485630341281,0.185300057414222,0.111162061239678,0.31921145952842,0.298925059635639,0.286780654592377,0.372336725713062,0.103270220937493,0.269664258415264,0.0958195956524523,0.11180519570596,0.166926830182888,0.1277890083085,0.166077813295349,0.166877770410325,0.143157801321248,0.139964936573844,0.121986980329836,0.260624772268315,0.191110068169818,0.452047826443673,0.110075180768914,0.0939319896444554,0.178276199353347,0.121184317551334,0.170783529708658,0.273507196810222,0.132002890018671,0.169245254013042,0.326696821686359,0.424590607215021,0.265523404722335,0.135606200917699,0.164089158620501,0.143699355170175,0.209269045995593,0.0902199451203184,0.106658183308987,0.0926553612329065,0.242473630834916,0.162190400284518,0.137019852839426,0.1445603310219,0.141468245590258,0.203633469472697,0.203536967001685
"1935",0.11744271130301,0.0862736045240274,0.119805126560793,0.202151002982396,0.0747385321259368,0.104810331443482,0.0536638110246155,0.114923034270509,0.1251424610383,0.115912077978021,0.0509047247338073,0.105377956397677,0.0968435394949153,0.0509411877899529,0.0848764435558533,0.178372366064796,0.154221767034523,0.355902241560614,0.100296106307429,0.134661940742196,0.0996110977102011,0.133595486010238,0.142160471595847,0.374336790840089,0.138632766266419,0.080879633111304,0.12308999068978,0.179463524488446,0.164702079743968,0.165751241884302,0.161370042887947,0.19449528347287,0.179040594271296,0.12347085379562,0.157570171232943,0.404212434998645,0.100148511545827,0.0962131310023256,0.141396261432731,0.0873109871585081,0.152531778708228,0.163145496877634,0.37278964802996,0.219629739171929,0.160872997290588,0.183066929120382,0.111925961209721,0.318541456820786,0.298659822504959,0.286489962492182,0.378741734559676,0.104580644587286,0.269765434169604,0.0976328735071207,0.114381715433983,0.167122356793002,0.128129705176656,0.166340572228496,0.17028209487364,0.143157803387843,0.141276623060339,0.121986897333133,0.26069896590087,0.19151259668021,0.453069632382645,0.111098292902256,0.0949377558485474,0.178276193007485,0.121184316748574,0.170961341479141,0.273507198652428,0.132003293154269,0.16928060685117,0.322566937916478,0.424153301076861,0.266079159689273,0.137597457481344,0.164482833531728,0.147813478765508,0.209694794625462,0.0922179274274435,0.104651349156887,0.0926553647177993,0.241616766273207,0.161108243617873,0.138089754515842,0.144995568080249,0.141952063504855,0.202733277366411,0.20353687674314
"1936",0.117296263357278,0.0832816512242241,0.12115218661803,0.202151007394779,0.0760074271646516,0.106823397562967,0.0533784345842399,0.115894011216311,0.126632565649118,0.1181094637123,0.0518809123539281,0.10634920174214,0.0959077140139967,0.0485767007979796,0.0831680385288102,0.178880500168711,0.154221938523132,0.352752611633691,0.100311212150116,0.135549487423393,0.100212309003765,0.13443034011085,0.142530277744086,0.372120018108221,0.140524135064368,0.0821829800581761,0.123535730380126,0.180260572196904,0.164702080629404,0.167357816332399,0.163303472645132,0.195758167619676,0.179936414063584,0.123470851993624,0.157570173046713,0.400515341485986,0.101416525787112,0.0990953407410653,0.14511824750615,0.0867464033033524,0.153207190102066,0.164155824934611,0.376993054197618,0.21679714615071,0.159261905520017,0.180897724176111,0.112690131583507,0.317836992442951,0.298338161904163,0.286163812653937,0.384998275415053,0.105891998898857,0.269791019097468,0.0995120671787705,0.116976556708953,0.167326782701785,0.12847180548742,0.166647754248168,0.173642413177873,0.143157805438693,0.142603439061091,0.121986814395123,0.26074072488617,0.191913785653681,0.453832583480096,0.112088177069084,0.0959169827861443,0.178276186630848,0.1211843159596,0.171115687366681,0.273507200507354,0.132003697717634,0.169292327494259,0.318535145669606,0.423546475980132,0.266588116444349,0.139544847779266,0.164894731383258,0.151901063566524,0.210119413020107,0.0942339684566355,0.102775087882245,0.0926553682573959,0.240770557917583,0.160078806280434,0.139166831308764,0.145429137504445,0.142434672415925,0.201839972790464,0.203536786551313
"1937",0.117185932046304,0.0803611491796789,0.122511519090893,0.202151011810292,0.0772865345522154,0.108840250015786,0.0532275670225235,0.116859821781051,0.128124615905506,0.120283376352668,0.0528637011143706,0.107312882733684,0.0949965455661395,0.0463341898980081,0.0814939793118633,0.179385314800555,0.154222111382255,0.349666976537338,0.100377246563192,0.136464207421235,0.100816478803445,0.135284833487638,0.142877824969647,0.369870720664751,0.142422532114846,0.0834904803540941,0.124000070461005,0.181072391979937,0.164702081531584,0.168972351545041,0.165236519039913,0.197008243494494,0.180819533314567,0.123470850200413,0.157570174863635,0.396834030082995,0.102679443022154,0.101922793539941,0.148843992876981,0.0861847420227167,0.153898755265638,0.165156771194088,0.381060393779366,0.213996754730117,0.157652403194571,0.178794440186082,0.113454580811155,0.317096989467723,0.297958314599809,0.285801097023328,0.391101708654467,0.107204312955386,0.269738650985528,0.101459236536683,0.119590292079212,0.167540386012319,0.128815353098375,0.167000747575817,0.176957350130554,0.143157807473304,0.143945857373418,0.12198673151764,0.260749035641489,0.192313593229703,0.454328590522227,0.113043794895445,0.0968688411051684,0.178276180222475,0.121184315184841,0.171245834062434,0.273507202375399,0.132004103753385,0.169279677436215,0.314604510305837,0.422764834457378,0.267048812543443,0.141447000990662,0.165325421641974,0.1559612802359,0.210542865859678,0.0962686325429592,0.101033479887483,0.0926553718534059,0.239935338774484,0.159103735751239,0.140251307440583,0.145860987180919,0.142916034542106,0.200953770980179,0.203536696428291
"1938",0.117112811813566,0.0775142635799453,0.123883495870765,0.20215101622903,0.0785761637537446,0.110861003539314,0.0532152843660925,0.117820309407725,0.129618670766419,0.122433104593249,0.0538532910496899,0.108268770149493,0.0941107813341636,0.0442173513352504,0.079855306687137,0.179886709370265,0.154222285653422,0.346647275508844,0.100495752836668,0.137406924169561,0.101423696760944,0.136159561270184,0.143202438759723,0.36758791291236,0.144328170395203,0.0848022598581198,0.124483574580617,0.181899431476168,0.164702082451017,0.170595088757518,0.167169170455248,0.198245122967871,0.181689567159355,0.123470848416253,0.157570176683803,0.39316897903542,0.103937108796217,0.104693830097744,0.152573611463328,0.0856260918794652,0.154606963707119,0.166148051359171,0.384987543545329,0.21122954071623,0.156044538479253,0.176759074754969,0.114219317342781,0.316320370967907,0.297518517358455,0.285400707546041,0.397047394653192,0.108517615840054,0.269605967620456,0.103476441450137,0.122223494093103,0.167763444827689,0.129160391867101,0.167400940432899,0.180225530539213,0.143157809491184,0.145304350794643,0.121986648702518,0.260722884584099,0.192711977547746,0.454549564295241,0.113964108007386,0.0977925014535416,0.178276173781403,0.121184314424729,0.171351048257561,0.273507204256959,0.132004511306138,0.169241918170944,0.310778097185266,0.421803079041145,0.267459785542433,0.143302546294729,0.165775473774762,0.159993299436315,0.210965117824324,0.098322484021479,0.0994306055750217,0.0926553755075387,0.23911144185035,0.158184679509325,0.14134340713369,0.146291064996106,0.143396112102039,0.200074887170878,0.203536606376158
"1939",0.11707799710254,0.0747431596145765,0.125268488849029,0.202151020651088,0.0798766242343559,0.112885772870924,0.0533456626415728,0.118775317539333,0.131114789190816,0.124557937128167,0.0548498821944413,0.109216634766751,0.0932511685008892,0.0422298813549188,0.0782530614367553,0.180384583287779,0.154222461378163,0.343695447785501,0.100668274260556,0.138378461102208,0.102034052527961,0.137055118588068,0.143503444601504,0.365270609253726,0.146241262882787,0.0861184444293152,0.12498680638716,0.182742138324221,0.164702083388208,0.172226269205118,0.169101415274093,0.199468417910352,0.182546130733061,0.12347084664141,0.157570178507314,0.389520666589009,0.105189368654568,0.107406791113268,0.156307217183295,0.0850705414364622,0.155332304934682,0.167129381132965,0.388770380265629,0.20849647991513,0.154438359539069,0.174793625487447,0.114984349628502,0.31550606001631,0.297017006946661,0.284961536167762,0.402830693786501,0.109831936636042,0.269390606788926,0.105565741788416,0.124876735298967,0.167996237250978,0.12950696565118,0.167849721040867,0.183445579211376,0.143157811491842,0.146679392122085,0.121986565951592,0.260661258131274,0.193108896747281,0.45448741558534,0.114848078030952,0.098687134479186,0.178276167306672,0.121184313679694,0.171430596643218,0.273507206152433,0.132004920420512,0.16917831119235,0.307058971667986,0.420655912263976,0.2678195729972,0.145110112870662,0.166245457248505,0.163996291830445,0.211386133594194,0.100396087227259,0.0979705453472811,0.0926553792215038,0.238299200151622,0.15732328503373,0.142443354610476,0.146719318836436,0.143874867314364,0.199203536597885,0.203536516396999
"1940",0.117082582356706,0.0720500024731257,0.126666869917068,0.20215102507656,0.081188225459166,0.11491467274799,0.0536227778755905,0.119724689618872,0.132613030137651,0.126657162651545,0.05585367458318,0.110156247362642,0.0924184542491363,0.0403754762022254,0.0766882843428424,0.180878835963033,0.15422263859801,0.340813432604597,0.100896354124868,0.139379641653014,0.102647635756196,0.137972100570873,0.143780167982183,0.362917824091528,0.148162022554948,0.0874391599267425,0.12551032952883,0.183600960162719,0.164702084343667,0.173866134123131,0.171033241879407,0.200677740192483,0.183388839170797,0.123470844876151,0.157570180334263,0.385889570989509,0.106436068142472,0.110060017285303,0.160044923954984,0.0845181792565718,0.1560752684565,0.168100476218578,0.392404780710391,0.205798548132895,0.152833914539021,0.172900089988189,0.115749686118434,0.314652979685737,0.296452020130985,0.284482474834177,0.408446966429669,0.11114730442653,0.26909020627761,0.107729197420798,0.127550588245147,0.168239041385269,0.129855118308193,0.168348477621175,0.186616120954574,0.143157813474785,0.148071454153065,0.121986483266696,0.260563142700287,0.19350430896778,0.454134055178728,0.11569466659219,0.0995519108300235,0.17827616079732,0.121184312950167,0.171483745910563,0.273507208062217,0.132005331141124,0.169088117994338,0.303450199114091,0.419318036658417,0.268126712463621,0.146868329897659,0.166735941530089,0.167969428080969,0.211805877849438,0.102490006495365,0.0966573796066818,0.0926553829970107,0.23749894668474,0.156521199803492,0.143551374093331,0.147145696588344,0.144352262397719,0.198339934496523,0.203536426492899
"1941",0.117127662019539,0.0694369573451464,0.128079010966264,0.202151029505543,0.0825112768932915,0.116947817907886,0.0540507060947717,0.120668269089341,0.134113452565883,0.128730069857508,0.0568648682504612,0.111087378714351,0.0916133857617248,0.0386578321223825,0.0751620161875224,0.181369366805966,0.154222817354493,0.338003169203423,0.101181535719615,0.140411289255817,0.103264536097351,0.138911102348179,0.144031934388951,0.360528571828444,0.150090662389036,0.0887645322094635,0.126054707653827,0.184476344630287,0.1647020853179,0.175514924746846,0.172964638654147,0.201872701684809,0.184217307607675,0.123470843120742,0.157570182164745,0.382276170482667,0.107677052805194,0.112651849312642,0.1637868456965,0.0839690939026585,0.156836343780749,0.169061052319114,0.395886621649739,0.203136721175605,0.151231251644113,0.171080465861869,0.116515335262697,0.313760053048995,0.295821793677987,0.283962415490972,0.413891572957969,0.112463748294699,0.268702403873181,0.109968868216566,0.130245625479985,0.168492135333645,0.130204893695723,0.168898598395276,0.189735780576335,0.143157815439521,0.149481009684903,0.121986400649663,0.260427524708411,0.193898172348715,0.453481393861605,0.116502835317147,0.100386001153976,0.178276154252384,0.121184312236579,0.171509762750755,0.273507209986709,0.132005743512592,0.168970600070814,0.299954844883676,0.417784154757013,0.268379741497577,0.148575826554914,0.167247496086397,0.171911878850563,0.212224315270204,0.104604806160861,0.0954951887556447,0.092655386835769,0.236711014456143,0.155780071297648,0.144667689804646,0.147570146138262,0.144828259570746,0.197484296102115,0.203536336665943
"1942",0.117214330534518,0.0669061894201917,0.129505283887999,0.20215103393813,0.083846088001849,0.118985323087985,0.0546335233257423,0.121605899393737,0.135616115434467,0.13077594744018,0.05788366323084,0.112009799599062,0.0908367102214749,0.037080645360602,0.0736752977529193,0.181856075226514,0.154222997689144,0.335266596819269,0.10152536233481,0.141474227344454,0.103884843203126,0.139872719049568,0.144258069309,0.358101866867153,0.152027395362399,0.0900946871365403,0.126620504410348,0.185368739365546,0.164702086311414,0.177172882311553,0.174895593981271,0.203052914257877,0.185031151178806,0.12347084137545,0.157570183998856,0.378680943314232,0.108912168187999,0.115180627894077,0.167533096325946,0.0834233739375863,0.1576160204156,0.17001082513768,0.399211779853796,0.200511974849341,0.14963041901935,0.169336750713161,0.117281305511405,0.312826203178891,0.295124564354225,0.283400250083833,0.419159873746675,0.113781297323729,0.26822483736231,0.112286814044998,0.132962419551822,0.16875579719919,0.13055633567135,0.169501471584624,0.192803182884188,0.143157817385559,0.15090853151492,0.121986318102329,0.260253390572921,0.194290445029555,0.452521342420175,0.117271545831869,0.101188576098966,0.178276147670903,0.121184311539361,0.171507913854952,0.273507211926308,0.132006157579534,0.168825018915682,0.296575974336834,0.416048969092307,0.268577197654947,0.150231232021625,0.167780690384314,0.175822814801906,0.212641410536642,0.106741050558812,0.0944880531965902,0.0926553907394881,0.235935736472273,0.155101546995237,0.145792525966813,0.147992615372622,0.145302821052084,0.196636836649984,0.203536246918216
"1943",0.11734368234512,0.0644598638878149,0.130946060573657,0.202151038374416,0.0851929682499551,0.121027303025661,0.0553753055951284,0.122537423975059,0.13712107770236,0.132794084093683,0.0589102595588717,0.112923280793959,0.0900891748112067,0.0356476121620964,0.0722291698211575,0.182338860634614,0.154223179643491,0.332605654689424,0.101929377260463,0.142569279352763,0.104508646725221,0.140857545804619,0.144457898229521,0.355636723610334,0.153972434452387,0.0914297505670348,0.127208283446592,0.186278592007121,0.164702087324718,0.17884024805254,0.176826096243735,0.204217989782233,0.185829985019303,0.123470839640539,0.157570185836692,0.37510436772995,0.110141259836153,0.117644693728399,0.171283789761425,0.0828811079242195,0.158414787869228,0.170949510377382,0.402376132092687,0.19792528496018,0.148031464829734,0.16767094214674,0.118047605314676,0.31185035314823,0.294358568926258,0.282794870558446,0.424247229171061,0.115099980596801,0.267655144531671,0.114685094775377,0.135701543009002,0.169030305084987,0.130909488092656,0.170158485410675,0.195816952685661,0.143157819312406,0.152354492440437,0.121986235626527,0.260039726711088,0.194681085149773,0.451245811640641,0.117999759762403,0.101958806312916,0.178276141051915,0.121184310858943,0.171477465914311,0.273507213881409,0.132006573386567,0.168650636022848,0.29331665283366,0.414107182196846,0.268717618491609,0.151833175476987,0.168336093890725,0.179701406597674,0.213057128328902,0.108899304024281,0.093640053331939,0.0926553947098775,0.235173445739568,0.154487274375295,0.146926106802221,0.148413052177858,0.145775909060372,0.195797771375454,0.203536157251803
"1944",0.117516811894822,0.0621001459375693,0.13240171291462,0.202151042814496,0.0865522271027265,0.123073872458289,0.0562801289295561,0.123462686276304,0.13862839832852,0.134783768512143,0.0599448572691115,0.113827593076227,0.08937152671374,0.0343624287720776,0.0708246731743609,0.182817622440204,0.154223363259067,0.330022282051179,0.102395123786587,0.143697268714583,0.105136036315337,0.141866177742916,0.144630746637706,0.353132156460666,0.15592599263635,0.0927698483600091,0.127818608410756,0.187206350193635,0.164702088358318,0.180517263205097,0.178756133824498,0.205367540128421,0.186613424264277,0.123470837916277,0.157570187678347,0.371546921975569,0.111364173294921,0.120042387514402,0.17503903992104,0.0823423844254225,0.159233135649808,0.171876823741326,0.405375555136536,0.195377627314204,0.146434437240271,0.166085037767279,0.118814243122627,0.31083142602982,0.293522044160645,0.282145168860496,0.429148999606401,0.116419827197095,0.266990963167937,0.117165770276983,0.138463568399866,0.169315937094119,0.131264394817223,0.17087102809488,0.198775714788284,0.143157821219569,0.153819365258774,0.121986153224091,0.259785519540186,0.19507005084884,0.449646712309204,0.118686438734794,0.102695862443746,0.17827613439446,0.121184310195757,0.171417685619991,0.273507215852411,0.13200699097831,0.168446712886216,0.290179945734248,0.411953496603172,0.268799541563445,0.153380286100196,0.168914276072514,0.183546824900547,0.213471433327132,0.111080130892334,0.0929552695641117,0.0926553987486467,0.23442447526447,0.15393890091686,0.148068656533262,0.148831404440401,0.14624748581425,0.194967315513846,0.203536067668789
"1945",0.117734813627103,0.0598292007590082,0.133872612802271,0.202151047258466,0.0879241740252798,0.125125146123242,0.0573520693556514,0.124381529740472,0.140138136271901,0.136744289389684,0.0609876563961145,0.114722507223049,0.088684513111895,0.0332287914357579,0.0694628485946537,0.183292260053221,0.154223548577403,0.327518418141824,0.102924145203194,0.14485901886375,0.105767101625174,0.142899209994037,0.144775940020746,0.350587179820828,0.157888282891637,0.0941151063745251,0.128452042951038,0.188152461563712,0.164702089412722,0.182204169004513,0.180685695106516,0.206501177166989,0.187381084048841,0.12347083620293,0.157570189523917,0.368009084296836,0.112580754109569,0.122372049950876,0.178798960722896,0.0818072920040593,0.160071553265512,0.172792480932618,0.408205925755467,0.192869977717492,0.144839384415962,0.164581035179453,0.119581227385376,0.309768344896465,0.292613226823945,0.28145003693567,0.433860545427969,0.117740866207792,0.266229931057779,0.119730900419097,0.141249068272756,0.169612971329671,0.131621099702632,0.171640487858695,0.201678093999584,0.143157823106558,0.155303622767251,0.121986070896855,0.259489755477489,0.195457300266227,0.447715955212067,0.11933054437509,0.10339891513938,0.178276127697574,0.121184309550232,0.17132783966315,0.273507217839711,0.132007410399379,0.168212510999692,0.287168918398691,0.409582614843833,0.268821504426332,0.15487119307045,0.169515806396565,0.1873582403732,0.213884290211482,0.113284095498036,0.0924377822955287,0.0926554028575052,0.233689158053419,0.153458074098971,0.149220399382326,0.149247620046685,0.146717513532358,0.194145684300485,0.203535978171259
"1946",0.11799878198544,0.0576491935416848,0.135359132127992,0.202151051706419,0.0893091184827316,0.127181238757893,0.0585952029000403,0.125293797810559,0.141650350491463,0.138674935420428,0.0620388569744361,0.11560779401161,0.0880288811884917,0.0322503963983495,0.0681447368641602,0.183762672883603,0.154223735640027,0.325096002198649,0.103517984800295,0.146055353234103,0.106401932306434,0.143957237687566,0.144892803865834,0.348000808093498,0.159859518195597,0.0954656504696448,0.129109150715637,0.189117373755975,0.164702090488437,0.183901206686078,0.182614768472748,0.207618512768482,0.188132579508106,0.123470834500764,0.157570191373499,0.3644913329395,0.113790847825361,0.124632021736614,0.182563666085094,0.0812759192229943,0.160930530224514,0.173696197654364,0.410863120719602,0.190403311976123,0.143246354521813,0.163160931987935,0.120348566553038,0.308660032820972,0.291630353682716,0.280708366729653,0.438377227011038,0.119063126712073,0.265369685987871,0.122382545070999,0.144058615176014,0.169921685894725,0.131979646606465,0.172468252923572,0.20452271512709,0.14315782497288,0.156807737763189,0.121985988646654,0.25915142094027,0.195842791541405,0.445445451135433,0.119931038309337,0.104067135047739,0.178276120960296,0.121184308922801,0.171207194734945,0.273507219843708,0.132007831694393,0.16794729185718,0.284286636187084,0.406989239451371,0.26878204463615,0.156304525566943,0.170141254329764,0.191134823678313,0.214295663662101,0.11551176217645,0.0920916719286109,0.0926554070381625,0.232967827112854,0.153046441400665,0.150381559571805,0.149661646883143,0.147185954433336,0.193333092970693,0.203535888761298
"1947",0.118309811413309,0.0555622894751525,0.136861642783166,0.202151056158451,0.0907073699401986,0.129242265099616,0.0600136055893489,0.126199333929564,0.14316509994616,0.1405749952985,0.0630986590386313,0.116483224219094,0.0874053781263502,0.0314309399050646,0.0668713787650042,0.184228760341285,0.154223924488473,0.322756973458944,0.104178185867902,0.147287095259479,0.107040618010816,0.145040855953082,0.14498066366016,0.345372055681355,0.16183991152558,0.0968216065044303,0.12979049535275,0.190101534409048,0.164702091585971,0.18560861748508,0.18454334230615,0.208719158803445,0.188867525777184,0.123470832810045,0.157570193227186,0.360994146149308,0.114994299987563,0.126820643570408,0.18633326992574,0.0807483546450917,0.161810556034989,0.174587689609671,0.413343016799068,0.187978605896176,0.141655395722827,0.161826725797399,0.121116269075732,0.307505412876148,0.290571661503518,0.279919050188132,0.442694404730882,0.120386637793117,0.264407865744885,0.125122764101969,0.146892781657983,0.170242358892365,0.132340079386303,0.173355711510967,0.207308202978332,0.143157826818043,0.158332183043908,0.121985906475322,0.258769502345802,0.196226482813845,0.442827110865503,0.120486882163581,0.104699692816746,0.178276114181665,0.121184308313892,0.171055017526535,0.273507221864797,0.13200825490797,0.167650316952587,0.281536164459521,0.404168072958331,0.268679699748779,0.157678912768873,0.170791189338993,0.194875745478562,0.214705518359138,0.117763695262642,0.0919210188657786,0.0926554112923281,0.232260815449216,0.152705650300979,0.15155236132409,0.150073432836206,0.147652770735824,0.192529756759794,0.203535799440991
"1948",0.118668996354189,0.0535706537489646,0.138380516659175,0.202151060614657,0.0921192378627974,0.131308339885786,0.0616113534502032,0.127097981540485,0.144682443594949,0.142443757718024,0.0641672626232554,0.117348568622686,0.0868147511082905,0.0307741182011152,0.0656438150793101,0.184690421836207,0.154224115164269,0.320503271159998,0.104906291696026,0.148555068373716,0.10768324839002,0.146150659920167,0.145038844890916,0.342699936987078,0.163829675858934,0.0981831003379434,0.130496640510575,0.191105391161554,0.164702092705831,0.187326642636809,0.18647140498968,0.209802727142426,0.189585537991188,0.123470831131039,0.157570195085076,0.357518002172006,0.116190956141441,0.12893625615105,0.190107886162936,0.0802246868332158,0.162712120205109,0.175466672501643,0.415641490763986,0.185596835283733,0.140066556184008,0.160580414212519,0.121884343403574,0.306303408134799,0.289435387052909,0.279080979256792,0.446807438962776,0.121711428534106,0.263342108115494,0.127953617381289,0.149752140267004,0.170575268425674,0.132702441899728,0.174304251842333,0.210033182360839,0.143157828641554,0.159877431406729,0.121985824384693,0.258342986111359,0.196608332223018,0.439852845188481,0.120997037563869,0.105295759094322,0.178276107360719,0.121184307723939,0.170870574729078,0.273507223903378,0.132008680084726,0.167320847779816,0.278920568576095,0.40111381789726,0.268513007320097,0.158992983855435,0.171466180891139,0.198580176436624,0.215113818982743,0.120040459091676,0.0919299035094526,0.0926554156217115,0.231568456068944,0.152437348278951,0.15273302886157,0.150482925792308,0.14811792465846,0.19173589090311,0.203535710212423
