"TreeID","RW","Year","PlotID","site","tree","species","canopy.class","live.dead","dbh","stems","total.cores","BA.cm2","BA.m2.ha","dens.stem.ha","notes","distance","azimuth","plot","Dated"
"MMA016",NA,1907,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.204,1908,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.083,1909,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.2045,1910,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.117,1911,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1335,1912,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1465,1913,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.102,1914,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.207,1915,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1375,1916,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.096,1917,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.184,1918,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1255,1919,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0735,1920,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.086,1921,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1125,1922,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0885,1923,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0365,1924,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.079,1925,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.103,1926,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0985,1927,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.099,1928,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.112,1929,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1725,1930,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.19,1931,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.181,1932,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.177,1933,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.159,1934,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.167,1935,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.101,1936,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.162,1937,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1635,1938,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.101,1939,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.136,1940,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.2045,1941,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.135,1942,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.21,1943,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.2015,1944,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.13,1945,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.092,1946,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1,1947,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1515,1948,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0645,1949,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0725,1950,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.076,1951,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0275,1952,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0255,1953,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0295,1954,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.043,1955,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.07,1956,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0695,1957,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.069,1958,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1045,1959,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.088,1960,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.053,1961,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.138,1962,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0995,1963,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.167,1964,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.251,1965,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1955,1966,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.284,1967,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.286,1968,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.2855,1969,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.367,1970,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.352,1971,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.243,1972,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.3115,1973,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.2805,1974,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.213,1975,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.3155,1976,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.34,1977,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.3865,1978,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.33,1979,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.3565,1980,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.3825,1981,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.3615,1982,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.3055,1983,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.374,1984,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.351,1985,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.2335,1986,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.235,1987,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.3295,1988,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.187,1989,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1665,1990,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.2185,1991,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.215,1992,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.3805,1993,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.267,1994,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.3805,1995,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.257,1996,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.166,1997,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.194,1998,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.134,1999,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.149,2000,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0615,2001,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.157,2002,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0985,2003,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.109,2004,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.107,2005,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1035,2006,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.096,2007,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1255,2008,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0905,2009,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.1025,2010,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0225,2011,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0605,2012,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.0555,2013,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA016",0.017,2014,"MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA017",NA,1903,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",NA,1904,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",NA,1905,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",NA,1906,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",NA,1907,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",NA,1908,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",NA,1909,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",NA,1910,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.171,1911,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.189,1912,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.266,1913,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.211,1914,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.126,1915,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.101,1916,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.232,1917,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.147,1918,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.154,1919,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.155,1920,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.103,1921,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.116,1922,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.081,1923,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.104,1924,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.047,1925,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.044,1926,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.073,1927,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.082,1928,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.08,1929,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.064,1930,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.059,1931,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.091,1932,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.062,1933,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.115,1934,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.104,1935,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.075,1936,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.121,1937,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.092,1938,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.039,1939,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.124,1940,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.131,1941,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.086,1942,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.056,1943,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.068,1944,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.076,1945,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.026,1946,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.024,1947,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.082,1948,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.028,1949,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.043,1950,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.032,1951,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.02,1952,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.017,1953,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.017,1954,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.051,1955,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.03,1956,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA017",0.089,1957,"MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
