"","xxxstd","samp.depth"
"1904",1.10446691986947,2
"1905",1.27587148759198,3
"1906",0.919616101174938,4
"1907",0.693760512506706,4
"1908",1.1010476620588,4
"1909",0.95349781651876,5
"1910",1.10934909974642,5
"1911",0.721675945620176,5
"1912",1.21747791408974,5
"1913",1.01596995347111,6
"1914",0.647196487172359,9
"1915",1.08547910828408,10
"1916",1.16913384002495,10
"1917",1.04916524428164,11
"1918",0.892430429815597,12
"1919",0.77683465879465,12
"1920",0.936406120423859,12
"1921",0.936250417569004,12
"1922",1.07380415037563,12
"1923",1.14607234998176,12
"1924",1.02157272422034,12
"1925",0.96535798377021,12
"1926",1.06430448226653,12
"1927",1.03742614217489,12
"1928",1.08462644838629,12
"1929",0.994446738949053,12
"1930",0.918939007545546,12
"1931",0.856550234445205,12
"1932",0.864816116451581,12
"1933",0.607650501951615,12
"1934",0.939840074699149,12
"1935",1.19706984482282,12
"1936",0.807200731694244,12
"1937",1.31309841002425,12
"1938",1.31524571541147,12
"1939",1.1572341464973,12
"1940",0.934985633157119,12
"1941",0.844896137304203,12
"1942",1.10085383109419,12
"1943",0.946887158332465,12
"1944",0.71716664469136,12
"1945",0.935949477014951,12
"1946",1.10322692412682,12
"1947",1.05143105387935,12
"1948",1.13846189105567,12
"1949",1.17692247614141,12
"1950",1.03556514732621,12
"1951",1.07145178475402,12
"1952",0.93331344094079,12
"1953",0.762924746358086,12
"1954",0.802113977400893,12
"1955",1.06976865467759,12
"1956",1.07021213219619,12
"1957",1.09621620762622,12
"1958",0.931286377256139,12
"1959",0.739100110027715,12
"1960",0.713945335244352,12
"1961",0.743761949059351,12
"1962",0.802650499005758,12
"1963",0.824045145619136,12
"1964",1.03356970068348,12
"1965",1.38018231972513,12
"1966",1.24525088401974,13
"1967",1.16008296319472,13
"1968",1.11611512719292,13
"1969",1.09046821558725,13
"1970",0.806821329665967,14
"1971",0.788315732369709,14
"1972",0.551961527566402,14
"1973",0.701178328848012,14
"1974",0.973628909638347,14
"1975",1.28769188786637,14
"1976",1.32475586701807,14
"1977",1.11465149782823,14
"1978",1.13787406889149,14
"1979",1.02386974098466,14
"1980",0.850875617746752,14
"1981",0.798488398691075,14
"1982",1.26942266824181,14
"1983",0.923882374720681,14
"1984",0.826505217598538,14
"1985",0.957503674529717,14
"1986",0.937336022364713,14
"1987",1.01196873363811,14
"1988",0.803801618622142,14
"1989",0.984972457674236,14
"1990",0.742107571535902,14
"1991",0.867849575268194,14
"1992",1.23400381622799,14
"1993",1.24635736767823,14
"1994",0.932127176236694,14
"1995",1.03030555204199,14
"1996",0.806174831116544,14
"1997",0.854814637951823,14
"1998",1.01136555712482,14
"1999",0.970408780545,14
"2000",1.00580355092841,14
"2001",1.29303978521088,14
"2002",1.00103656330597,14
"2003",0.863782918617547,14
"2004",0.951239999474988,14
"2005",0.952307204853738,14
"2006",1.11928825588974,14
"2007",0.922907210250976,14
"2008",1.04593887845383,14
"2009",1.05346212768899,14
"2010",1.0413200060896,14
"2011",1.04440078918033,14
"2012",0.867144501408984,14
"2013",1.27812193253775,14
"2014",0.546818821723338,14
