"","xxxstd","samp.depth"
"1967",1.9156937385794,1
"1968",1.26469433605383,3
"1969",0.99218557416104,4
"1970",0.895189756971417,5
"1971",0.73468242157709,5
"1972",0.638414556037417,5
"1973",0.695523304389232,6
"1974",0.988899124604618,7
"1975",1.1433294427906,9
"1976",1.06415513457104,10
"1977",1.02267993239171,10
"1978",0.994708924508508,10
"1979",1.06472649981866,11
"1980",1.17144829968741,11
"1981",0.985664872262443,11
"1982",1.11407729366095,11
"1983",0.895948953659514,11
"1984",0.876765617026373,11
"1985",0.979861001077479,12
"1986",1.19609807114115,12
"1987",1.14141465346129,12
"1988",0.805559244718546,13
"1989",0.858009926567644,14
"1990",0.836628038846157,14
"1991",0.604097861414949,14
"1992",0.846360262755431,15
"1993",1.01150130342559,15
"1994",0.852175268457394,15
"1995",0.916145411958568,15
"1996",0.933915503238691,15
"1997",0.996592961156448,15
"1998",1.03169869722664,16
"1999",1.0100836374311,16
"2000",1.17895472064215,17
"2001",1.09292172235745,17
"2002",0.970979734071381,17
"2003",1.02412861980058,17
"2004",0.978399633186943,17
"2005",1.06966081602803,17
"2006",1.00847813720269,17
"2007",0.924324710857248,17
"2008",0.914409272764754,17
"2009",0.902626684911094,17
"2010",1.0080359332668,17
"2011",0.983683109674135,17
"2012",0.914942492603955,17
"2013",1.36653073334509,17
"2014",0.547685402491396,17
