"","xxxstd","samp.depth"
"1908",1.12864262233612,1
"1909",1.20328485252363,1
"1910",1.11772680322901,1
"1911",0.783392709519903,1
"1912",1.13163701952428,2
"1913",0.75224879101558,2
"1914",0.524858621686114,2
"1915",1.21422970140366,2
"1916",0.992275989352831,2
"1917",1.12085590475493,2
"1918",0.844816398108757,2
"1919",0.805769971943273,2
"1920",1.09086297838983,3
"1921",0.904089245035843,3
"1922",1.16362021766526,3
"1923",0.651638181510164,4
"1924",0.839401078382173,4
"1925",1.22717914306819,5
"1926",1.13507053216243,5
"1927",1.13485606432862,5
"1928",0.944644086328054,5
"1929",1.17174017721342,6
"1930",0.758020345230247,6
"1931",0.733060343271561,7
"1932",0.973070758304597,7
"1933",0.898562719378623,7
"1934",0.79636413168594,7
"1935",0.951656401604208,8
"1936",0.877547128403783,8
"1937",1.30694142036139,8
"1938",1.6959275216073,8
"1939",0.838889214563081,8
"1940",0.821925647686258,8
"1941",0.770334988373796,8
"1942",1.19484215177947,8
"1943",0.897549131225691,9
"1944",0.613657702276507,10
"1945",0.946859674031557,10
"1946",0.884806343924917,10
"1947",1.13197545965719,10
"1948",1.29399536895766,10
"1949",1.06246456700531,11
"1950",1.24744652775159,11
"1951",1.51945105615577,11
"1952",0.867693649645575,11
"1953",0.656493266939533,11
"1954",0.843533488529071,11
"1955",1.20088576960989,11
"1956",0.944474091238853,11
"1957",0.845916911805534,11
"1958",0.708749103061237,11
"1959",0.480462934795275,11
"1960",0.657149093460429,11
"1961",0.474864564138397,11
"1962",0.925448320299245,11
"1963",1.51425966651393,11
"1964",1.20662661344063,11
"1965",1.27999127601884,11
"1966",1.18250821903813,11
"1967",0.98823568087107,11
"1968",1.13950088416826,11
"1969",1.04984363458673,11
"1970",0.777897952358766,11
"1971",0.673362219307047,11
"1972",0.76387128177553,11
"1973",0.643049841389196,11
"1974",0.827310264940957,11
"1975",0.941494477204074,11
"1976",1.14212860311774,11
"1977",1.03504363946614,11
"1978",1.29225474964026,11
"1979",1.26760849844533,11
"1980",1.20889458510506,11
"1981",0.902331292377679,11
"1982",1.05223202231192,11
"1983",0.881422610067217,11
"1984",0.718080899277109,11
"1985",1.09667489154197,11
"1986",0.985962082136039,11
"1987",0.935602313649273,11
"1988",0.52539615161585,11
"1989",0.735870886004157,11
"1990",1.08082462724153,11
"1991",0.949225682797163,11
"1992",1.45952398787362,11
"1993",1.22718582005902,11
"1994",0.752887806997545,11
"1995",1.19959663190359,11
"1996",0.823202676045491,11
"1997",0.942366389860845,11
"1998",0.984690123776079,11
"1999",0.922804015369865,11
"2000",1.02489334911064,11
"2001",1.120265393799,11
"2002",0.916131597860205,11
"2003",0.950185209149472,11
"2004",0.962335347498545,11
"2005",0.93798725231939,11
"2006",1.04076523705269,11
"2007",0.896248047213518,11
"2008",1.06930105799756,11
"2009",1.03100223984415,11
"2010",1.1549771620466,11
"2011",0.938157338427697,11
"2012",0.976951197290483,11
"2013",1.62239654599786,11
"2014",0.237308823258373,10
