"","xxxstd","samp.depth"
"1903",1.2290214163077,1
"1904",0.916400034665037,1
"1905",0.953053693154173,1
"1906",0.99055233682711,1
"1907",0.968233526765458,2
"1908",1.05578962008077,3
"1909",1.0424355312987,5
"1910",0.850416154576017,5
"1911",0.795015352089841,7
"1912",1.42836068442703,7
"1913",0.895907795834481,8
"1914",0.660181703978753,9
"1915",1.1063530104311,9
"1916",1.29330413973836,9
"1917",1.08834855359245,9
"1918",0.923426131148699,9
"1919",0.894956999999422,10
"1920",0.998743599044907,11
"1921",0.852449822372623,11
"1922",0.867602949364108,11
"1923",0.935525395455951,12
"1924",1.2527644104194,13
"1925",0.847932430872119,13
"1926",0.928344280730128,13
"1927",1.2080217949505,13
"1928",1.18046195813883,13
"1929",1.22658471883917,13
"1930",0.840972488859727,13
"1931",0.832244987170041,13
"1932",1.11366549197104,13
"1933",0.784527324430358,13
"1934",0.891560457999431,13
"1935",1.20781635583039,13
"1936",0.412987545073666,13
"1937",1.19376622283972,13
"1938",1.51037434769169,13
"1939",1.14758897761503,13
"1940",0.859275986965246,13
"1941",0.695394548772883,13
"1942",0.949697234569327,13
"1943",0.911689140419179,13
"1944",0.544984303064868,13
"1945",0.874306215991848,13
"1946",0.94713162680932,13
"1947",0.993353724581141,13
"1948",1.04348622774853,13
"1949",1.3626225750055,13
"1950",1.3186710449572,14
"1951",1.40330883920087,14
"1952",1.09367540392765,15
"1953",0.783635137537017,15
"1954",0.694474982829179,15
"1955",0.65140328682404,15
"1956",0.815507699200892,15
"1957",1.11672714340773,15
"1958",1.16732920901419,15
"1959",0.987937525725478,15
"1960",1.11630151849994,15
"1961",0.934932049176446,15
"1962",0.70212585896311,15
"1963",1.10973676108748,15
"1964",0.971695493338721,15
"1965",0.973703841177394,15
"1966",1.00351081490276,15
"1967",0.905257375470266,15
"1968",1.04712372135505,15
"1969",0.982209011618126,16
"1970",0.510787550344981,16
"1971",0.893390550022723,16
"1972",0.731525881386072,17
"1973",1.09471555048704,18
"1974",1.33309368693485,18
"1975",1.22766599704166,18
"1976",1.10083242657596,18
"1977",0.664609180322078,18
"1978",1.01788421204898,19
"1979",0.852167625483128,20
"1980",1.26248436579514,21
"1981",0.971464916007449,21
"1982",1.36509373821222,21
"1983",0.854736401533034,21
"1984",0.472408599592375,21
"1985",0.878685192461615,21
"1986",1.07480072585739,21
"1987",1.38270013556004,21
"1988",0.456971883965384,21
"1989",0.71305462802934,21
"1990",1.21172896307766,21
"1991",0.953418447425085,21
"1992",1.25964596971343,21
"1993",1.58269589378314,21
"1994",0.639915669608224,21
"1995",0.925263351465732,21
"1996",0.717956905946904,21
"1997",0.673687449091415,21
"1998",1.14864728172866,21
"1999",1.08211718605334,21
"2000",0.860368174883886,21
"2001",1.16784424387049,21
"2002",1.02687360186945,21
"2003",0.80588219758272,21
"2004",1.0083831441068,21
"2005",1.02560996680451,21
"2006",1.20577650887093,21
"2007",0.737928594792811,21
"2008",0.919535113217946,21
"2009",1.17328714234103,21
"2010",1.42142015960138,21
"2011",0.994497425709048,20
"2012",0.532529692497769,20
"2013",0.722411681536729,20
"2014",0.1179621677741,3
